t1,t2,t3,t4,t5,t6,t7,exp_ma,hour,slope1,slope2,curr_pred,actual
0,0,0,0,0,0,0,130.238850055,3,0,0,0,0
0,0,0,0,0,0,0,130.238850055,4,0,0,0,0
0,0,0,0,0,0,0,130.238850055,5,0,0.11,0,0
0.11,0.15,0.1,0.16,0.12,0.06,0.02,130.238850055,6,0.11,6.14,0.11,0.0
4.52,8.95,4.83,6.67,4.27,3.62,1.64,130.238850055,7,6.14,5.720000000000001,6.25,6.59
6.46,13.54,9.67,15.33,8.46,7.0,3.27,130.238850055,8,5.720000000000001,4.089999999999998,11.97,17.02
12.0,20.03,17.15,13.64,9.93,10.74,6.31,130.238850055,9,4.089999999999998,0.25,16.06,21.16
16.14,21.31,17.66,16.64,7.8,13.83,7.9,130.238850055,10,0.25,2.280000000000001,16.31,21.17
21.63,22.36,18.02,16.46,8.12,16.26,8.31,130.238850055,11,2.280000000000001,1.0500000000000007,18.59,18.95
19.79,22.92,21.11,15.99,10.97,15.42,7.1,130.238850055,12,1.0500000000000007,-6.280000000000001,19.64,20.51
19.27,18.47,16.71,10.06,12.93,11.83,8.26,130.238850055,13,-6.280000000000001,-4.43,13.36,21.49
15.66,17.86,13.89,6.0,13.07,8.4,6.12,130.238850055,14,-4.43,-0.02999999999999936,8.93,21.1
12.88,12.36,9.65,5.54,11.89,6.97,3.86,130.238850055,15,-0.02999999999999936,-4.16,8.9,15.61
5.57,5.47,5.38,2.12,3.44,2.19,1.81,130.238850055,16,-4.16,-4.74,4.74,8.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.238850055,17,-4.74,0.0,0.0,0.55
0,0,0,0,0,0,0,130.238850055,18,0.0,0,0,0
0,0,0,0,0,0,0,130.238850055,19,0,0,0,0
0,0,0,0,0,0,0,130.238850055,20,0,0,0,0
0,0,0,0,0,0,0,130.238850055,21,0,0,0,0
0,0,0,0,0,0,0,130.238850055,22,0,0,0,0
0,0,0,0,0,0,0,130.238850055,23,0,0,0,0
0,0,0,0,0,0,0,129.926865999,0,0,0,0,0
0,0,0,0,0,0,0,129.926865999,1,0,0,0,0
0,0,0,0,0,0,0,129.926865999,2,0,0,0,0
0,0,0,0,0,0,0,129.926865999,3,0,0,0,0
0,0,0,0,0,0,0,129.926865999,4,0,0,0,0
0,0,0,0,0,0,0,129.926865999,5,0,0.04,0,0
0.11,0.11,0.15,0.1,0.16,0.12,0.06,129.926865999,6,0.04,2.95,0.04,0.0
6.25,4.52,8.95,4.83,6.67,4.27,3.62,129.926865999,7,2.95,3.75,2.99,6.58
11.97,6.46,13.54,9.67,15.33,8.46,7.0,129.926865999,8,3.75,3.5199999999999996,6.74,17.43
16.06,12.0,20.03,17.15,13.64,9.93,10.74,129.926865999,9,3.5199999999999996,2.7699999999999996,10.26,22.3
16.31,16.14,21.31,17.66,16.64,7.8,13.83,129.926865999,10,2.7699999999999996,-0.8699999999999992,13.03,23.97
18.59,21.63,22.36,18.02,16.46,8.12,16.26,129.926865999,11,-0.8699999999999992,2.959999999999999,12.16,24.15
19.64,19.79,22.92,21.11,15.99,10.97,15.42,129.926865999,12,2.959999999999999,0.9100000000000019,15.12,23.79
13.36,19.27,18.47,16.71,10.06,12.93,11.83,129.926865999,13,0.9100000000000019,4.969999999999999,16.03,22.88
8.93,15.66,17.86,13.89,6.0,13.07,8.4,129.926865999,14,4.969999999999999,-5.789999999999999,21.0,20.96
8.9,12.88,12.36,9.65,5.54,11.89,6.97,129.926865999,15,-5.789999999999999,-6.710000000000001,15.21,18.21
4.74,5.57,5.47,5.38,2.12,3.44,2.19,129.926865999,16,-6.710000000000001,-8.5,8.5,11.79
0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.926865999,17,-8.5,0.0,0.0,2.6
0,0,0,0,0,0,0,129.926865999,18,0.0,0,0,0
0,0,0,0,0,0,0,129.926865999,19,0,0,0,0
0,0,0,0,0,0,0,129.926865999,20,0,0,0,0
0,0,0,0,0,0,0,129.926865999,21,0,0,0,0
0,0,0,0,0,0,0,129.926865999,22,0,0,0,0
0,0,0,0,0,0,0,129.926865999,23,0,0,0,0
0,0,0,0,0,0,0,127.334046113,0,0,0,0,0
0,0,0,0,0,0,0,127.334046113,1,0,0,0,0
0,0,0,0,0,0,0,127.334046113,2,0,0,0,0
0,0,0,0,0,0,0,127.334046113,3,0,0,0,0
0,0,0,0,0,0,0,127.334046113,4,0,0,0,0
0,0,0,0,0,0,0,127.334046113,5,0,0.09,0,0
0.04,0.11,0.11,0.15,0.1,0.16,0.12,127.334046113,6,0.09,3.99,0.09,0.0
2.99,6.25,4.52,8.95,4.83,6.67,4.27,127.334046113,7,3.99,0.13999999999999968,4.08,5.59
6.74,11.97,6.46,13.54,9.67,15.33,8.46,127.334046113,8,0.13999999999999968,2.04,4.22,15.99
10.26,16.06,12.0,20.03,17.15,13.64,9.93,127.334046113,9,2.04,0.9400000000000004,6.26,20.08
13.03,16.31,16.14,21.31,17.66,16.64,7.8,127.334046113,10,0.9400000000000004,1.38,7.2,21.59
12.16,18.59,21.63,22.36,18.02,16.46,8.12,127.334046113,11,1.38,-0.7599999999999998,8.58,21.8
15.12,19.64,19.79,22.92,21.11,15.99,10.97,127.334046113,12,-0.7599999999999998,-1.5300000000000002,7.82,22.19
16.03,13.36,19.27,18.47,16.71,10.06,12.93,127.334046113,13,-1.5300000000000002,-1.0200000000000005,6.29,21.94
21.0,8.93,15.66,17.86,13.89,6.0,13.07,127.334046113,14,-1.0200000000000005,-2.0399999999999996,5.27,20.76
15.21,8.9,12.88,12.36,9.65,5.54,11.89,127.334046113,15,-2.0399999999999996,-2.46,3.23,18.15
8.5,4.74,5.57,5.47,5.38,2.12,3.44,127.334046113,16,-2.46,-0.77,0.77,11.78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.334046113,17,-0.77,0.0,0.0,2.71
0,0,0,0,0,0,0,127.334046113,18,0.0,0,0,0
0,0,0,0,0,0,0,127.334046113,19,0,0,0,0
0,0,0,0,0,0,0,127.334046113,20,0,0,0,0
0,0,0,0,0,0,0,127.334046113,21,0,0,0,0
0,0,0,0,0,0,0,127.334046113,22,0,0,0,0
0,0,0,0,0,0,0,127.334046113,23,0,0,0,0
0,0,0,0,0,0,0,124.894608802,0,0,0,0,0
0,0,0,0,0,0,0,124.894608802,1,0,0,0,0
0,0,0,0,0,0,0,124.894608802,2,0,0,0,0
0,0,0,0,0,0,0,124.894608802,3,0,0,0,0
0,0,0,0,0,0,0,124.894608802,4,0,0,0,0
0,0,0,0,0,0,0,124.894608802,5,0,0.13,0,0
0.09,0.04,0.11,0.11,0.15,0.1,0.16,124.894608802,6,0.13,3.77,0.13,0.0
4.08,2.99,6.25,4.52,8.95,4.83,6.67,124.894608802,7,3.77,-0.08999999999999986,3.9,5.38
4.22,6.74,11.97,6.46,13.54,9.67,15.33,124.894608802,8,-0.08999999999999986,3.1300000000000003,3.81,13.75
6.26,10.26,16.06,12.0,20.03,17.15,13.64,124.894608802,9,3.1300000000000003,0.1999999999999993,6.94,18.86
7.2,13.03,16.31,16.14,21.31,17.66,16.64,124.894608802,10,0.1999999999999993,2.38,7.14,21.23
8.58,12.16,18.59,21.63,22.36,18.02,16.46,124.894608802,11,2.38,-0.8899999999999988,9.52,22.12
7.82,15.12,19.64,19.79,22.92,21.11,15.99,124.894608802,12,-0.8899999999999988,-2.4700000000000006,8.63,23.06
6.29,16.03,13.36,19.27,18.47,16.71,10.06,124.894608802,13,-2.4700000000000006,-0.5700000000000003,6.16,23.39
5.27,21.0,8.93,15.66,17.86,13.89,6.0,124.894608802,14,-0.5700000000000003,-2.5999999999999996,5.59,22.89
3.23,15.21,8.9,12.88,12.36,9.65,5.54,124.894608802,15,-2.5999999999999996,-2.08,2.99,20.35
0.77,8.5,4.74,5.57,5.47,5.38,2.12,124.894608802,16,-2.08,-0.91,0.91,15.07
0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.894608802,17,-0.91,0.0,0.0,3.68
0,0,0,0,0,0,0,124.894608802,18,0.0,0,0,0
0,0,0,0,0,0,0,124.894608802,19,0,0,0,0
0,0,0,0,0,0,0,124.894608802,20,0,0,0,0
0,0,0,0,0,0,0,124.894608802,21,0,0,0,0
0,0,0,0,0,0,0,124.894608802,22,0,0,0,0
0,0,0,0,0,0,0,124.894608802,23,0,0,0,0
0,0,0,0,0,0,0,123.049563383,0,0,0,0,0
0,0,0,0,0,0,0,123.049563383,1,0,0,0,0
0,0,0,0,0,0,0,123.049563383,2,0,0,0,0
0,0,0,0,0,0,0,123.049563383,3,0,0,0,0
0,0,0,0,0,0,0,123.049563383,4,0,0,0,0
0,0,0,0,0,0,0,123.049563383,5,0,0.0,0,0
0.13,0.09,0.04,0.11,0.11,0.15,0.1,123.049563383,6,0.0,1.49,0.0,0.0
3.9,4.08,2.99,6.25,4.52,8.95,4.83,123.049563383,7,1.49,1.76,1.49,6.29
3.81,4.22,6.74,11.97,6.46,13.54,9.67,123.049563383,8,1.76,5.359999999999999,3.25,16.11
6.94,6.26,10.26,16.06,12.0,20.03,17.15,123.049563383,9,5.359999999999999,2.0200000000000014,8.61,20.29
7.14,7.2,13.03,16.31,16.14,21.31,17.66,123.049563383,10,2.0200000000000014,1.9499999999999993,10.63,21.91
9.52,8.58,12.16,18.59,21.63,22.36,18.02,123.049563383,11,1.9499999999999993,-2.7699999999999996,12.58,22.15
8.63,7.82,15.12,19.64,19.79,22.92,21.11,123.049563383,12,-2.7699999999999996,1.7299999999999986,9.81,23.64
6.16,6.29,16.03,13.36,19.27,18.47,16.71,123.049563383,13,1.7299999999999986,-4.009999999999999,11.54,24.43
5.59,5.27,21.0,8.93,15.66,17.86,13.89,123.049563383,14,-4.009999999999999,-3.13,7.53,24.23
2.99,3.23,15.21,8.9,12.88,12.36,9.65,123.049563383,15,-3.13,-3.5100000000000002,4.4,22.04
0.91,0.77,8.5,4.74,5.57,5.47,5.38,123.049563383,16,-3.5100000000000002,-0.89,0.89,16.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.049563383,17,-0.89,0.0,0.0,4.26
0,0,0,0,0,0,0,123.049563383,18,0.0,0,0,0
0,0,0,0,0,0,0,123.049563383,19,0,0,0,0
0,0,0,0,0,0,0,123.049563383,20,0,0,0,0
0,0,0,0,0,0,0,123.049563383,21,0,0,0,0
0,0,0,0,0,0,0,123.049563383,22,0,0,0,0
0,0,0,0,0,0,0,123.049563383,23,0,0,0,0
0,0,0,0,0,0,0,122.476627309,0,0,0,0,0
0,0,0,0,0,0,0,122.476627309,1,0,0,0,0
0,0,0,0,0,0,0,122.476627309,2,0,0,0,0
0,0,0,0,0,0,0,122.476627309,3,0,0,0,0
0,0,0,0,0,0,0,122.476627309,4,0,0,0,0
0,0,0,0,0,0,0,122.476627309,5,0,0.0,0,0
0.0,0.13,0.09,0.04,0.11,0.11,0.15,122.476627309,6,0.0,1.18,0.0,0.0
1.49,3.9,4.08,2.99,6.25,4.52,8.95,122.476627309,7,1.18,1.89,1.18,6.52
3.25,3.81,4.22,6.74,11.97,6.46,13.54,122.476627309,8,1.89,7.3100000000000005,3.07,15.9
8.61,6.94,6.26,10.26,16.06,12.0,20.03,122.476627309,9,7.3100000000000005,4.68,10.38,19.41
10.63,7.14,7.2,13.03,16.31,16.14,21.31,122.476627309,10,4.68,1.8499999999999996,15.06,20.11
12.58,9.52,8.58,12.16,18.59,21.63,22.36,122.476627309,11,1.8499999999999996,-1.5199999999999996,16.91,19.03
9.81,8.63,7.82,15.12,19.64,19.79,22.92,122.476627309,12,-1.5199999999999996,2.6999999999999993,15.39,19.43
11.54,6.16,6.29,16.03,13.36,19.27,18.47,122.476627309,13,2.6999999999999993,-4.82,18.09,18.95
7.53,5.59,5.27,21.0,8.93,15.66,17.86,122.476627309,14,-4.82,-4.07,13.27,17.47
4.4,2.99,3.23,15.21,8.9,12.88,12.36,122.476627309,15,-4.07,-5.52,9.2,15.82
0.89,0.91,0.77,8.5,4.74,5.57,5.47,122.476627309,16,-5.52,-3.68,3.68,10.51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.476627309,17,-3.68,0.0,0.0,2.44
0,0,0,0,0,0,0,122.476627309,18,0.0,0,0,0
0,0,0,0,0,0,0,122.476627309,19,0,0,0,0
0,0,0,0,0,0,0,122.476627309,20,0,0,0,0
0,0,0,0,0,0,0,122.476627309,21,0,0,0,0
0,0,0,0,0,0,0,122.476627309,22,0,0,0,0
0,0,0,0,0,0,0,122.476627309,23,0,0,0,0
0,0,0,0,0,0,0,123.332421612,0,0,0,0,0
0,0,0,0,0,0,0,123.332421612,1,0,0,0,0
0,0,0,0,0,0,0,123.332421612,2,0,0,0,0
0,0,0,0,0,0,0,123.332421612,3,0,0,0,0
0,0,0,0,0,0,0,123.332421612,4,0,0,0,0
0,0,0,0,0,0,0,123.332421612,5,0,0.14,0,0
0.0,0.0,0.13,0.09,0.04,0.11,0.11,123.332421612,6,0.14,9.24,0.14,0.0
1.18,1.49,3.9,4.08,2.99,6.25,4.52,123.332421612,7,9.24,5.199999999999999,9.38,6.28
3.07,3.25,3.81,4.22,6.74,11.97,6.46,123.332421612,8,5.199999999999999,1.33,14.58,16.83
10.38,8.61,6.94,6.26,10.26,16.06,12.0,123.332421612,9,1.33,-0.09999999999999964,15.91,22.53
15.06,10.63,7.14,7.2,13.03,16.31,16.14,123.332421612,10,-0.09999999999999964,2.6599999999999984,15.81,24.59
16.91,12.58,9.52,8.58,12.16,18.59,21.63,123.332421612,11,2.6599999999999984,1.9800000000000004,18.47,25.31
15.39,9.81,8.63,7.82,15.12,19.64,19.79,123.332421612,12,1.9800000000000004,-1.5999999999999979,20.45,25.63
18.09,11.54,6.16,6.29,16.03,13.36,19.27,123.332421612,13,-1.5999999999999979,-1.7300000000000004,18.85,25.51
13.27,7.53,5.59,5.27,21.0,8.93,15.66,123.332421612,14,-1.7300000000000004,-5.470000000000001,17.12,24.89
9.2,4.4,2.99,3.23,15.21,8.9,12.88,123.332421612,15,-5.470000000000001,-6.41,11.65,22.94
3.68,0.89,0.91,0.77,8.5,4.74,5.57,123.332421612,16,-6.41,-5.24,5.24,17.31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.332421612,17,-5.24,0.0,0.0,4.8
0,0,0,0,0,0,0,123.332421612,18,0.0,0,0,0
0,0,0,0,0,0,0,123.332421612,19,0,0,0,0
0,0,0,0,0,0,0,123.332421612,20,0,0,0,0
0,0,0,0,0,0,0,123.332421612,21,0,0,0,0
0,0,0,0,0,0,0,123.332421612,22,0,0,0,0
0,0,0,0,0,0,0,123.332421612,23,0,0,0,0
0,0,0,0,0,0,0,122.730093419,0,0,0,0,0
0,0,0,0,0,0,0,122.730093419,1,0,0,0,0
0,0,0,0,0,0,0,122.730093419,2,0,0,0,0
0,0,0,0,0,0,0,122.730093419,3,0,0,0,0
0,0,0,0,0,0,0,122.730093419,4,0,0,0,0
0,0,0,0,0,0,0,122.730093419,5,0,0.06,0,0
0.14,0.0,0.0,0.13,0.09,0.04,0.11,122.730093419,6,0.06,5.430000000000001,0.06,0.0
9.38,1.18,1.49,3.9,4.08,2.99,6.25,122.730093419,7,5.430000000000001,5.67,5.49,7.09
14.58,3.07,3.25,3.81,4.22,6.74,11.97,122.730093419,8,5.67,-0.5500000000000007,11.16,18.09
15.91,10.38,8.61,6.94,6.26,10.26,16.06,122.730093419,9,-0.5500000000000007,1.1900000000000013,10.61,23.3
15.81,15.06,10.63,7.14,7.2,13.03,16.31,122.730093419,10,1.1900000000000013,1.0099999999999998,11.8,25.31
18.47,16.91,12.58,9.52,8.58,12.16,18.59,122.730093419,11,1.0099999999999998,1.8499999999999996,12.81,25.95
20.45,15.39,9.81,8.63,7.82,15.12,19.64,122.730093419,12,1.8499999999999996,-1.9900000000000002,14.66,26.1
18.85,18.09,11.54,6.16,6.29,16.03,13.36,122.730093419,13,-1.9900000000000002,-2.3499999999999996,12.67,25.85
17.12,13.27,7.53,5.59,5.27,21.0,8.93,122.730093419,14,-2.3499999999999996,0.41000000000000014,10.32,25.1
11.65,9.2,4.4,2.99,3.23,15.21,8.9,122.730093419,15,0.41000000000000014,-5.390000000000001,10.73,22.47
5.24,3.68,0.89,0.91,0.77,8.5,4.74,122.730093419,16,-5.390000000000001,-5.34,5.34,15.89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.730093419,17,-5.34,0.0,0.0,4.06
0,0,0,0,0,0,0,122.730093419,18,0.0,0,0,0
0,0,0,0,0,0,0,122.730093419,19,0,0,0,0
0,0,0,0,0,0,0,122.730093419,20,0,0,0,0
0,0,0,0,0,0,0,122.730093419,21,0,0,0,0
0,0,0,0,0,0,0,122.730093419,22,0,0,0,0
0,0,0,0,0,0,0,122.730093419,23,0,0,0,0
0,0,0,0,0,0,0,123.988402246,0,0,0,0,0
0,0,0,0,0,0,0,123.988402246,1,0,0,0,0
0,0,0,0,0,0,0,123.988402246,2,0,0,0,0
0,0,0,0,0,0,0,123.988402246,3,0,0,0,0
0,0,0,0,0,0,0,123.988402246,4,0,0,0,0
0,0,0,0,0,0,0,123.988402246,5,0,0.1,0,0
0.06,0.14,0.0,0.0,0.13,0.09,0.04,123.988402246,6,0.1,9.46,0.1,0.0
5.49,9.38,1.18,1.49,3.9,4.08,2.99,123.988402246,7,9.46,7.700000000000001,9.56,6.38
11.16,14.58,3.07,3.25,3.81,4.22,6.74,123.988402246,8,7.700000000000001,1.7999999999999972,17.26,17.02
10.61,15.91,10.38,8.61,6.94,6.26,10.26,123.988402246,9,1.7999999999999972,1.1400000000000006,19.06,21.86
11.8,15.81,15.06,10.63,7.14,7.2,13.03,123.988402246,10,1.1400000000000006,-2.4499999999999993,20.2,22.75
12.81,18.47,16.91,12.58,9.52,8.58,12.16,123.988402246,11,-2.4499999999999993,0.03999999999999915,17.75,22.27
14.66,20.45,15.39,9.81,8.63,7.82,15.12,123.988402246,12,0.03999999999999915,1.4200000000000017,17.79,24.35
12.67,18.85,18.09,11.54,6.16,6.29,16.03,123.988402246,13,1.4200000000000017,0.5700000000000003,19.21,25.28
10.32,17.12,13.27,7.53,5.59,5.27,21.0,123.988402246,14,0.5700000000000003,-6.120000000000001,19.78,25.07
10.73,11.65,9.2,4.4,2.99,3.23,15.21,123.988402246,15,-6.120000000000001,-8.36,13.66,22.92
5.34,5.24,3.68,0.89,0.91,0.77,8.5,123.988402246,16,-8.36,-5.3,5.3,17.22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.988402246,17,-5.3,0.0,0.0,4.93
0,0,0,0,0,0,0,123.988402246,18,0.0,0,0,0
0,0,0,0,0,0,0,123.988402246,19,0,0,0,0
0,0,0,0,0,0,0,123.988402246,20,0,0,0,0
0,0,0,0,0,0,0,123.988402246,21,0,0,0,0
0,0,0,0,0,0,0,123.988402246,22,0,0,0,0
0,0,0,0,0,0,0,123.988402246,23,0,0,0,0
0,0,0,0,0,0,0,123.833126331,0,0,0,0,0
0,0,0,0,0,0,0,123.833126331,1,0,0,0,0
0,0,0,0,0,0,0,123.833126331,2,0,0,0,0
0,0,0,0,0,0,0,123.833126331,3,0,0,0,0
0,0,0,0,0,0,0,123.833126331,4,0,0,0,0
0,0,0,0,0,0,0,123.833126331,5,0,0.05,0,0
0.1,0.06,0.14,0.0,0.0,0.13,0.09,123.833126331,6,0.05,4.04,0.05,0.0
9.56,5.49,9.38,1.18,1.49,3.9,4.08,123.833126331,7,4.04,2.8100000000000005,4.09,6.49
17.26,11.16,14.58,3.07,3.25,3.81,4.22,123.833126331,8,2.8100000000000005,2.6999999999999993,6.9,16.49
19.06,10.61,15.91,10.38,8.61,6.94,6.26,123.833126331,9,2.6999999999999993,0.41000000000000014,9.6,21.55
20.2,11.8,15.81,15.06,10.63,7.14,7.2,123.833126331,10,0.41000000000000014,0.7799999999999994,10.01,23.66
17.75,12.81,18.47,16.91,12.58,9.52,8.58,123.833126331,11,0.7799999999999994,4.630000000000001,10.79,24.55
17.79,14.66,20.45,15.39,9.81,8.63,7.82,123.833126331,12,4.630000000000001,7.83,15.42,24.63
19.21,12.67,18.85,18.09,11.54,6.16,6.29,123.833126331,13,7.83,-5.57,23.25,24.22
19.78,10.32,17.12,13.27,7.53,5.59,5.27,123.833126331,14,-5.57,0.010000000000001563,17.68,23.0
13.66,10.73,11.65,9.2,4.4,2.99,3.23,123.833126331,15,0.010000000000001563,-13.740000000000002,17.69,21.46
5.3,5.34,5.24,3.68,0.89,0.91,0.77,123.833126331,16,-13.740000000000002,-3.95,3.95,16.29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.833126331,17,-3.95,0.0,0.0,4.62
0,0,0,0,0,0,0,123.833126331,18,0.0,0,0,0
0,0,0,0,0,0,0,123.833126331,19,0,0,0,0
0,0,0,0,0,0,0,123.833126331,20,0,0,0,0
0,0,0,0,0,0,0,123.833126331,21,0,0,0,0
0,0,0,0,0,0,0,123.833126331,22,0,0,0,0
0,0,0,0,0,0,0,123.833126331,23,0,0,0,0
0,0,0,0,0,0,0,124.460813295,0,0,0,0,0
0,0,0,0,0,0,0,124.460813295,1,0,0,0,0
0,0,0,0,0,0,0,124.460813295,2,0,0,0,0
0,0,0,0,0,0,0,124.460813295,3,0,0,0,0
0,0,0,0,0,0,0,124.460813295,4,0,0,0,0
0,0,0,0,0,0,0,124.460813295,5,0,0.05,0,0
0.05,0.1,0.06,0.14,0.0,0.0,0.13,124.460813295,6,0.05,6.58,0.05,0.0
4.09,9.56,5.49,9.38,1.18,1.49,3.9,124.460813295,7,6.58,8.2,6.63,7.01
6.9,17.26,11.16,14.58,3.07,3.25,3.81,124.460813295,8,8.2,-0.09999999999999964,14.83,17.71
9.6,19.06,10.61,15.91,10.38,8.61,6.94,124.460813295,9,-0.09999999999999964,3.9400000000000013,14.73,22.7
10.01,20.2,11.8,15.81,15.06,10.63,7.14,124.460813295,10,3.9400000000000013,-1.740000000000002,18.67,24.59
10.79,17.75,12.81,18.47,16.91,12.58,9.52,124.460813295,11,-1.740000000000002,2.9800000000000004,16.93,25.41
15.42,17.79,14.66,20.45,15.39,9.81,8.63,124.460813295,12,2.9800000000000004,0.3500000000000014,19.91,24.97
23.25,19.21,12.67,18.85,18.09,11.54,6.16,124.460813295,13,0.3500000000000014,-7.360000000000001,20.26,23.61
17.68,19.78,10.32,17.12,13.27,7.53,5.59,124.460813295,14,-7.360000000000001,-2.3200000000000003,12.9,21.08
17.69,13.66,10.73,11.65,9.2,4.4,2.99,124.460813295,15,-2.3200000000000003,-3.8100000000000005,10.58,18.55
3.95,5.3,5.34,5.24,3.68,0.89,0.91,124.460813295,16,-3.8100000000000005,-6.77,6.77,13.08
0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.460813295,17,-6.77,0.0,0.0,2.85
0,0,0,0,0,0,0,124.460813295,18,0.0,0,0,0
0,0,0,0,0,0,0,124.460813295,19,0,0,0,0
0,0,0,0,0,0,0,124.460813295,20,0,0,0,0
0,0,0,0,0,0,0,124.460813295,21,0,0,0,0
0,0,0,0,0,0,0,124.460813295,22,0,0,0,0
0,0,0,0,0,0,0,124.460813295,23,0,0,0,0
