day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
44,75.61,70.99,78.21,84.4,82.08,104.06,71.2,94.44,73.31,11
44,94.29,156.0,91.78,49.43,104.06,53.43,73.31,71.2,82.08,12
44,89.59,64.56,87.44,21.09,53.43,24.09,82.08,73.31,104.06,13
44,90.74,71.8,46.47,21.01,24.09,21.78,104.06,82.08,53.43,14
44,98.25,56.8,18.77,18.65,21.78,25.31,53.43,104.06,24.09,15
44,88.67,84.62,26.97,17.62,25.31,32.36,24.09,53.43,21.78,16
44,100.92,93.69,48.56,34.52,32.36,146.26,21.78,24.09,25.31,17
44,46.12,99.17,70.03,85.92,146.26,155.86,25.31,21.78,32.36,18
44,52.64,288.15,92.07,116.74,155.86,124.42,32.36,25.31,146.26,19
44,70.95,216.43,131.78,112.21,124.42,108.33,146.26,32.36,155.86,20
44,103.44,127.99,120.2,129.07,108.33,49.82,155.86,146.26,124.42,21
44,120.68,116.49,111.76,141.82,49.82,28.56,124.42,155.86,108.33,22
44,38.94,80.27,64.5,51.44,28.56,21.38,108.33,124.42,49.82,23
44,22.36,41.55,34.76,34.61,21.38,15.8,49.82,108.33,28.56,24
45,17.76,19.73,30.41,24.51,15.8,54.93,28.56,49.82,21.38,1
45,17.88,18.54,20.5,18.57,54.93,20.69,21.38,28.56,15.8,2
45,24.48,15.6,28.27,21.86,20.69,18.81,15.8,21.38,54.93,3
45,17.23,17.04,64.7,19.87,18.81,15.72,54.93,15.8,20.69,4
45,20.19,22.56,31.05,34.99,15.72,44.79,20.69,54.93,18.81,5
45,53.23,15.51,23.95,43.84,44.79,119.47,18.81,20.69,15.72,6
45,42.93,62.97,60.19,61.29,119.47,78.88,15.72,18.81,44.79,7
45,165.78,134.29,169.68,177.11,78.88,71.54,44.79,15.72,119.47,8
45,114.19,147.43,94.44,86.64,71.54,75.61,119.47,44.79,78.88,9
45,117.37,78.03,71.2,69.24,75.61,94.29,78.88,119.47,71.54,10
45,70.99,162.15,73.31,78.21,94.29,89.59,71.54,78.88,75.61,11
45,156.0,167.68,82.08,91.78,89.59,90.74,75.61,71.54,94.29,12
45,64.56,104.03,104.06,87.44,90.74,98.25,94.29,75.61,89.59,13
45,71.8,122.11,53.43,46.47,98.25,88.67,89.59,94.29,90.74,14
45,56.8,100.07,24.09,18.77,88.67,100.92,90.74,89.59,98.25,15
45,84.62,85.05,21.78,26.97,100.92,46.12,98.25,90.74,88.67,16
45,93.69,44.83,25.31,48.56,46.12,52.64,88.67,98.25,100.92,17
45,99.17,42.76,32.36,70.03,52.64,70.95,100.92,88.67,46.12,18
45,288.15,203.72,146.26,92.07,70.95,103.44,46.12,100.92,52.64,19
45,216.43,146.27,155.86,131.78,103.44,120.68,52.64,46.12,70.95,20
45,127.99,84.01,124.42,120.2,120.68,38.94,70.95,52.64,103.44,21
45,116.49,148.88,108.33,111.76,38.94,22.36,103.44,70.95,120.68,22
45,80.27,67.01,49.82,64.5,22.36,17.76,120.68,103.44,38.94,23
45,41.55,21.16,28.56,34.76,17.76,17.88,38.94,120.68,22.36,24
46,19.73,21.62,21.38,30.41,17.88,24.48,22.36,38.94,17.76,1
46,18.54,17.59,15.8,20.5,24.48,17.23,17.76,22.36,17.88,2
46,15.6,15.42,54.93,28.27,17.23,20.19,17.88,17.76,24.48,3
46,17.04,16.09,20.69,64.7,20.19,53.23,24.48,17.88,17.23,4
46,22.56,21.87,18.81,31.05,53.23,42.93,17.23,24.48,20.19,5
46,15.51,17.6,15.72,23.95,42.93,165.78,20.19,17.23,53.23,6
46,62.97,42.64,44.79,60.19,165.78,114.19,53.23,20.19,42.93,7
46,134.29,156.12,119.47,169.68,114.19,117.37,42.93,53.23,165.78,8
46,147.43,98.34,78.88,94.44,117.37,70.99,165.78,42.93,114.19,9
46,78.03,94.99,71.54,71.2,70.99,156.0,114.19,165.78,117.37,10
46,162.15,82.4,75.61,73.31,156.0,64.56,117.37,114.19,70.99,11
46,167.68,114.62,94.29,82.08,64.56,71.8,70.99,117.37,156.0,12
46,104.03,60.56,89.59,104.06,71.8,56.8,156.0,70.99,64.56,13
46,122.11,53.83,90.74,53.43,56.8,84.62,64.56,156.0,71.8,14
46,100.07,95.9,98.25,24.09,84.62,93.69,71.8,64.56,56.8,15
46,85.05,27.49,88.67,21.78,93.69,99.17,56.8,71.8,84.62,16
46,44.83,31.88,100.92,25.31,99.17,288.15,84.62,56.8,93.69,17
46,42.76,63.4,46.12,32.36,288.15,216.43,93.69,84.62,99.17,18
46,203.72,99.19,52.64,146.26,216.43,127.99,99.17,93.69,288.15,19
46,146.27,142.1,70.95,155.86,127.99,116.49,288.15,99.17,216.43,20
46,84.01,165.2,103.44,124.42,116.49,80.27,216.43,288.15,127.99,21
46,148.88,77.89,120.68,108.33,80.27,41.55,127.99,216.43,116.49,22
46,67.01,50.41,38.94,49.82,41.55,19.73,116.49,127.99,80.27,23
46,21.16,32.47,22.36,28.56,19.73,18.54,80.27,116.49,41.55,24
47,21.62,19.15,17.76,21.38,18.54,15.6,41.55,80.27,19.73,1
47,17.59,15.32,17.88,15.8,15.6,17.04,19.73,41.55,18.54,2
47,15.42,27.3,24.48,54.93,17.04,22.56,18.54,19.73,15.6,3
47,16.09,43.58,17.23,20.69,22.56,15.51,15.6,18.54,17.04,4
47,21.87,18.21,20.19,18.81,15.51,62.97,17.04,15.6,22.56,5
47,17.6,18.3,53.23,15.72,62.97,134.29,22.56,17.04,15.51,6
47,42.64,45.14,42.93,44.79,134.29,147.43,15.51,22.56,62.97,7
47,156.12,182.33,165.78,119.47,147.43,78.03,62.97,15.51,134.29,8
47,98.34,84.71,114.19,78.88,78.03,162.15,134.29,62.97,147.43,9
47,94.99,86.73,117.37,71.54,162.15,167.68,147.43,134.29,78.03,10
47,82.4,86.53,70.99,75.61,167.68,104.03,78.03,147.43,162.15,11
47,114.62,77.38,156.0,94.29,104.03,122.11,162.15,78.03,167.68,12
47,60.56,99.43,64.56,89.59,122.11,100.07,167.68,162.15,104.03,13
47,53.83,135.08,71.8,90.74,100.07,85.05,104.03,167.68,122.11,14
47,95.9,127.53,56.8,98.25,85.05,44.83,122.11,104.03,100.07,15
47,27.49,81.14,84.62,88.67,44.83,42.76,100.07,122.11,85.05,16
47,31.88,48.81,93.69,100.92,42.76,203.72,85.05,100.07,44.83,17
47,63.4,115.77,99.17,46.12,203.72,146.27,44.83,85.05,42.76,18
47,99.19,135.87,288.15,52.64,146.27,84.01,42.76,44.83,203.72,19
47,142.1,103.04,216.43,70.95,84.01,148.88,203.72,42.76,146.27,20
47,165.2,159.08,127.99,103.44,148.88,67.01,146.27,203.72,84.01,21
47,77.89,107.32,116.49,120.68,67.01,21.16,84.01,146.27,148.88,22
47,50.41,27.32,80.27,38.94,21.16,21.62,148.88,84.01,67.01,23
47,32.47,23.74,41.55,22.36,21.62,17.59,67.01,148.88,21.16,24
48,19.15,19.71,19.73,17.76,17.59,15.42,21.16,67.01,21.62,1
48,15.32,15.62,18.54,17.88,15.42,16.09,21.62,21.16,17.59,2
48,27.3,17.54,15.6,24.48,16.09,21.87,17.59,21.62,15.42,3
48,43.58,17.17,17.04,17.23,21.87,17.6,15.42,17.59,16.09,4
48,18.21,22.07,22.56,20.19,17.6,42.64,16.09,15.42,21.87,5
48,18.3,59.11,15.51,53.23,42.64,156.12,21.87,16.09,17.6,6
48,45.14,60.58,62.97,42.93,156.12,98.34,17.6,21.87,42.64,7
48,182.33,173.56,134.29,165.78,98.34,94.99,42.64,17.6,156.12,8
48,84.71,104.47,147.43,114.19,94.99,82.4,156.12,42.64,98.34,9
48,86.73,79.98,78.03,117.37,82.4,114.62,98.34,156.12,94.99,10
48,86.53,41.35,162.15,70.99,114.62,60.56,94.99,98.34,82.4,11
48,77.38,68.85,167.68,156.0,60.56,53.83,82.4,94.99,114.62,12
48,99.43,32.13,104.03,64.56,53.83,95.9,114.62,82.4,60.56,13
48,135.08,20.68,122.11,71.8,95.9,27.49,60.56,114.62,53.83,14
48,127.53,15.95,100.07,56.8,27.49,31.88,53.83,60.56,95.9,15
48,81.14,22.05,85.05,84.62,31.88,63.4,95.9,53.83,27.49,16
48,48.81,32.33,44.83,93.69,63.4,99.19,27.49,95.9,31.88,17
48,115.77,94.34,42.76,99.17,99.19,142.1,31.88,27.49,63.4,18
48,135.87,122.22,203.72,288.15,142.1,165.2,63.4,31.88,99.19,19
48,103.04,145.56,146.27,216.43,165.2,77.89,99.19,63.4,142.1,20
48,159.08,98.64,84.01,127.99,77.89,50.41,142.1,99.19,165.2,21
48,107.32,85.01,148.88,116.49,50.41,32.47,165.2,142.1,77.89,22
48,27.32,77.95,67.01,80.27,32.47,19.15,77.89,165.2,50.41,23
48,23.74,61.83,21.16,41.55,19.15,15.32,50.41,77.89,32.47,24
49,19.71,19.71,21.62,19.73,15.32,27.3,32.47,50.41,19.15,1
49,15.62,15.62,17.59,18.54,27.3,43.58,19.15,32.47,15.32,2
49,17.54,17.54,15.42,15.6,43.58,18.21,15.32,19.15,27.3,3
49,17.17,17.17,16.09,17.04,18.21,18.3,27.3,15.32,43.58,4
49,22.07,22.07,21.87,22.56,18.3,45.14,43.58,27.3,18.21,5
49,59.11,59.11,17.6,15.51,45.14,182.33,18.21,43.58,18.3,6
49,60.58,60.58,42.64,62.97,182.33,84.71,18.3,18.21,45.14,7
49,173.56,173.56,156.12,134.29,84.71,86.73,45.14,18.3,182.33,8
49,104.47,104.47,98.34,147.43,86.73,86.53,182.33,45.14,84.71,9
49,79.98,79.98,94.99,78.03,86.53,77.38,84.71,182.33,86.73,10
49,41.35,41.35,82.4,162.15,77.38,99.43,86.73,84.71,86.53,11
49,68.85,68.85,114.62,167.68,99.43,135.08,86.53,86.73,77.38,12
49,32.13,32.13,60.56,104.03,135.08,127.53,77.38,86.53,99.43,13
49,20.68,20.68,53.83,122.11,127.53,81.14,99.43,77.38,135.08,14
49,15.95,15.95,95.9,100.07,81.14,48.81,135.08,99.43,127.53,15
49,22.05,22.05,27.49,85.05,48.81,115.77,127.53,135.08,81.14,16
49,32.33,32.33,31.88,44.83,115.77,135.87,81.14,127.53,48.81,17
49,94.34,94.34,63.4,42.76,135.87,103.04,48.81,81.14,115.77,18
49,122.22,122.22,99.19,203.72,103.04,159.08,115.77,48.81,135.87,19
49,145.56,145.56,142.1,146.27,159.08,107.32,135.87,115.77,103.04,20
49,98.64,98.64,165.2,84.01,107.32,27.32,103.04,135.87,159.08,21
49,85.01,85.01,77.89,148.88,27.32,23.74,159.08,103.04,107.32,22
49,77.95,77.95,50.41,67.01,23.74,19.71,107.32,159.08,27.32,23
49,61.83,61.83,32.47,21.16,19.71,15.62,27.32,107.32,23.74,24
50,19.71,19.71,19.15,21.62,15.62,17.54,23.74,27.32,19.71,1
50,15.62,15.62,15.32,17.59,17.54,17.17,19.71,23.74,15.62,2
50,17.54,17.54,27.3,15.42,17.17,22.07,15.62,19.71,17.54,3
50,17.17,17.17,43.58,16.09,22.07,59.11,17.54,15.62,17.17,4
50,22.07,22.07,18.21,21.87,59.11,60.58,17.17,17.54,22.07,5
50,59.11,59.11,18.3,17.6,60.58,173.56,22.07,17.17,59.11,6
50,60.58,60.58,45.14,42.64,173.56,104.47,59.11,22.07,60.58,7
50,173.56,173.56,182.33,156.12,104.47,79.98,60.58,59.11,173.56,8
50,104.47,104.47,84.71,98.34,79.98,41.35,173.56,60.58,104.47,9
50,79.98,79.98,86.73,94.99,41.35,68.85,104.47,173.56,79.98,10
50,41.35,41.35,86.53,82.4,68.85,32.13,79.98,104.47,41.35,11
50,68.85,68.85,77.38,114.62,32.13,20.68,41.35,79.98,68.85,12
50,32.13,32.13,99.43,60.56,20.68,15.95,68.85,41.35,32.13,13
50,20.68,20.68,135.08,53.83,15.95,22.05,32.13,68.85,20.68,14
50,15.95,15.95,127.53,95.9,22.05,32.33,20.68,32.13,15.95,15
50,22.05,22.05,81.14,27.49,32.33,94.34,15.95,20.68,22.05,16
50,32.33,32.33,48.81,31.88,94.34,122.22,22.05,15.95,32.33,17
50,94.34,94.34,115.77,63.4,122.22,145.56,32.33,22.05,94.34,18
50,122.22,122.22,135.87,99.19,145.56,98.64,94.34,32.33,122.22,19
50,145.56,145.56,103.04,142.1,98.64,85.01,122.22,94.34,145.56,20
50,98.64,98.64,159.08,165.2,85.01,77.95,145.56,122.22,98.64,21
50,85.01,85.01,107.32,77.89,77.95,61.83,98.64,145.56,85.01,22
50,77.95,77.95,27.32,50.41,61.83,61.83,85.01,98.64,77.95,23
50,61.83,61.83,23.74,32.47,61.83,61.83,77.95,85.01,61.83,24
