day,demand_d+1,demand_d+2,demand_d-1,demand_d-2,demand_t+1,demand_t+2,demand_t-1,demand_t-2,demand_td0,hour_of_day
44,103.87,79.48,50.64,71.71,75.62,77.15,108.87,143.43,98.75,11
44,115.12,92.09,22.01,109.6,77.15,78.5,98.75,108.87,75.62,12
44,35.08,75.87,161.95,146.03,78.5,21.04,75.62,98.75,77.15,13
44,137.37,62.63,106.28,56.11,21.04,24.14,77.15,75.62,78.5,14
44,56.8,20.5,98.1,91.84,24.14,38.39,78.5,77.15,21.04,15
44,54.07,19.24,74.8,64.5,38.39,40.76,21.04,78.5,24.14,16
44,18.72,24.5,171.29,111.55,40.76,41.53,24.14,21.04,38.39,17
44,84.57,29.09,143.91,56.33,41.53,87.01,38.39,24.14,40.76,18
44,106.46,39.98,27.14,110.93,87.01,54.95,40.76,38.39,41.53,19
44,69.27,54.68,25.41,97.61,54.95,75.91,41.53,40.76,87.01,20
44,124.31,104.29,30.41,94.53,75.91,30.7,87.01,41.53,54.95,21
44,100.19,70.82,113.95,36.23,30.7,36.22,54.95,87.01,75.91,22
44,76.25,35.66,169.35,173.49,36.22,22.52,75.91,54.95,30.7,23
44,33.93,17.0,47.03,214.03,22.52,24.96,30.7,75.91,36.22,24
45,23.65,18.11,36.31,178.39,24.96,17.14,36.22,30.7,22.52,1
45,20.73,24.66,44.71,83.72,17.14,25.4,22.52,36.22,24.96,2
45,18.12,18.92,15.85,27.12,25.4,16.71,24.96,22.52,17.14,3
45,18.98,19.42,17.73,28.41,16.71,22.85,17.14,24.96,25.4,4
45,42.75,22.82,15.99,23.08,22.85,55.74,25.4,17.14,16.71,5
45,38.0,14.02,21.56,21.98,55.74,123.56,16.71,25.4,22.85,6
45,33.11,85.08,25.95,18.1,123.56,81.35,22.85,16.71,55.74,7
45,77.32,107.12,120.31,22.9,81.35,84.71,55.74,22.85,123.56,8
45,117.33,113.77,143.43,24.42,84.71,103.87,123.56,55.74,81.35,9
45,85.35,115.02,108.87,69.2,103.87,115.12,81.35,123.56,84.71,10
45,79.48,75.51,98.75,50.64,115.12,35.08,84.71,81.35,103.87,11
45,92.09,92.69,75.62,22.01,35.08,137.37,103.87,84.71,115.12,12
45,75.87,97.26,77.15,161.95,137.37,56.8,115.12,103.87,35.08,13
45,62.63,82.88,78.5,106.28,56.8,54.07,35.08,115.12,137.37,14
45,20.5,30.08,21.04,98.1,54.07,18.72,137.37,35.08,56.8,15
45,19.24,58.62,24.14,74.8,18.72,84.57,56.8,137.37,54.07,16
45,24.5,65.77,38.39,171.29,84.57,106.46,54.07,56.8,18.72,17
45,29.09,32.39,40.76,143.91,106.46,69.27,18.72,54.07,84.57,18
45,39.98,26.31,41.53,27.14,69.27,124.31,84.57,18.72,106.46,19
45,54.68,102.84,87.01,25.41,124.31,100.19,106.46,84.57,69.27,20
45,104.29,31.71,54.95,30.41,100.19,76.25,69.27,106.46,124.31,21
45,70.82,63.17,75.91,113.95,76.25,33.93,124.31,69.27,100.19,22
45,35.66,68.18,30.7,169.35,33.93,23.65,100.19,124.31,76.25,23
45,17.0,71.34,36.22,47.03,23.65,20.73,76.25,100.19,33.93,24
46,18.11,64.67,22.52,36.31,20.73,18.12,33.93,76.25,23.65,1
46,24.66,24.18,24.96,44.71,18.12,18.98,23.65,33.93,20.73,2
46,18.92,44.55,17.14,15.85,18.98,42.75,20.73,23.65,18.12,3
46,19.42,20.31,25.4,17.73,42.75,38.0,18.12,20.73,18.98,4
46,22.82,23.42,16.71,15.99,38.0,33.11,18.98,18.12,42.75,5
46,14.02,21.58,22.85,21.56,33.11,77.32,42.75,18.98,38.0,6
46,85.08,33.48,55.74,25.95,77.32,117.33,38.0,42.75,33.11,7
46,107.12,115.35,123.56,120.31,117.33,85.35,33.11,38.0,77.32,8
46,113.77,102.77,81.35,143.43,85.35,79.48,77.32,33.11,117.33,9
46,115.02,76.16,84.71,108.87,79.48,92.09,117.33,77.32,85.35,10
46,75.51,85.56,103.87,98.75,92.09,75.87,85.35,117.33,79.48,11
46,92.69,54.54,115.12,75.62,75.87,62.63,79.48,85.35,92.09,12
46,97.26,125.21,35.08,77.15,62.63,20.5,92.09,79.48,75.87,13
46,82.88,88.64,137.37,78.5,20.5,19.24,75.87,92.09,62.63,14
46,30.08,55.34,56.8,21.04,19.24,24.5,62.63,75.87,20.5,15
46,58.62,112.1,54.07,24.14,24.5,29.09,20.5,62.63,19.24,16
46,65.77,114.8,18.72,38.39,29.09,39.98,19.24,20.5,24.5,17
46,32.39,110.59,84.57,40.76,39.98,54.68,24.5,19.24,29.09,18
46,26.31,116.09,106.46,41.53,54.68,104.29,29.09,24.5,39.98,19
46,102.84,154.16,69.27,87.01,104.29,70.82,39.98,29.09,54.68,20
46,31.71,103.98,124.31,54.95,70.82,35.66,54.68,39.98,104.29,21
46,63.17,101.73,100.19,75.91,35.66,17.0,104.29,54.68,70.82,22
46,68.18,129.93,76.25,30.7,17.0,18.11,70.82,104.29,35.66,23
46,71.34,120.89,33.93,36.22,18.11,24.66,35.66,70.82,17.0,24
47,64.67,74.64,23.65,22.52,24.66,18.92,17.0,35.66,18.11,1
47,24.18,20.92,20.73,24.96,18.92,19.42,18.11,17.0,24.66,2
47,44.55,41.35,18.12,17.14,19.42,22.82,24.66,18.11,18.92,3
47,20.31,32.91,18.98,25.4,22.82,14.02,18.92,24.66,19.42,4
47,23.42,47.73,42.75,16.71,14.02,85.08,19.42,18.92,22.82,5
47,21.58,14.89,38.0,22.85,85.08,107.12,22.82,19.42,14.02,6
47,33.48,18.44,33.11,55.74,107.12,113.77,14.02,22.82,85.08,7
47,115.35,37.54,77.32,123.56,113.77,115.02,85.08,14.02,107.12,8
47,102.77,25.19,117.33,81.35,115.02,75.51,107.12,85.08,113.77,9
47,76.16,30.65,85.35,84.71,75.51,92.69,113.77,107.12,115.02,10
47,85.56,195.5,79.48,103.87,92.69,97.26,115.02,113.77,75.51,11
47,54.54,143.68,92.09,115.12,97.26,82.88,75.51,115.02,92.69,12
47,125.21,62.61,75.87,35.08,82.88,30.08,92.69,75.51,97.26,13
47,88.64,110.62,62.63,137.37,30.08,58.62,97.26,92.69,82.88,14
47,55.34,113.08,20.5,56.8,58.62,65.77,82.88,97.26,30.08,15
47,112.1,43.09,19.24,54.07,65.77,32.39,30.08,82.88,58.62,16
47,114.8,25.36,24.5,18.72,32.39,26.31,58.62,30.08,65.77,17
47,110.59,57.28,29.09,84.57,26.31,102.84,65.77,58.62,32.39,18
47,116.09,75.6,39.98,106.46,102.84,31.71,32.39,65.77,26.31,19
47,154.16,128.64,54.68,69.27,31.71,63.17,26.31,32.39,102.84,20
47,103.98,80.0,104.29,124.31,63.17,68.18,102.84,26.31,31.71,21
47,101.73,152.12,70.82,100.19,68.18,71.34,31.71,102.84,63.17,22
47,129.93,93.48,35.66,76.25,71.34,64.67,63.17,31.71,68.18,23
47,120.89,37.52,17.0,33.93,64.67,24.18,68.18,63.17,71.34,24
48,74.64,43.37,18.11,23.65,24.18,44.55,71.34,68.18,64.67,1
48,20.92,21.71,24.66,20.73,44.55,20.31,64.67,71.34,24.18,2
48,41.35,52.11,18.92,18.12,20.31,23.42,24.18,64.67,44.55,3
48,32.91,16.99,19.42,18.98,23.42,21.58,44.55,24.18,20.31,4
48,47.73,19.37,22.82,42.75,21.58,33.48,20.31,44.55,23.42,5
48,14.89,17.67,14.02,38.0,33.48,115.35,23.42,20.31,21.58,6
48,18.44,32.37,85.08,33.11,115.35,102.77,21.58,23.42,33.48,7
48,37.54,97.51,107.12,77.32,102.77,76.16,33.48,21.58,115.35,8
48,25.19,78.17,113.77,117.33,76.16,85.56,115.35,33.48,102.77,9
48,30.65,76.06,115.02,85.35,85.56,54.54,102.77,115.35,76.16,10
48,195.5,71.02,75.51,79.48,54.54,125.21,76.16,102.77,85.56,11
48,143.68,87.39,92.69,92.09,125.21,88.64,85.56,76.16,54.54,12
48,62.61,98.42,97.26,75.87,88.64,55.34,54.54,85.56,125.21,13
48,110.62,57.86,82.88,62.63,55.34,112.1,125.21,54.54,88.64,14
48,113.08,20.24,30.08,20.5,112.1,114.8,88.64,125.21,55.34,15
48,43.09,15.0,58.62,19.24,114.8,110.59,55.34,88.64,112.1,16
48,25.36,21.45,65.77,24.5,110.59,116.09,112.1,55.34,114.8,17
48,57.28,15.25,32.39,29.09,116.09,154.16,114.8,112.1,110.59,18
48,75.6,21.11,26.31,39.98,154.16,103.98,110.59,114.8,116.09,19
48,128.64,49.57,102.84,54.68,103.98,101.73,116.09,110.59,154.16,20
48,80.0,88.41,31.71,104.29,101.73,129.93,154.16,116.09,103.98,21
48,152.12,90.21,63.17,70.82,129.93,120.89,103.98,154.16,101.73,22
48,93.48,57.0,68.18,35.66,120.89,74.64,101.73,103.98,129.93,23
48,37.52,41.44,71.34,17.0,74.64,20.92,129.93,101.73,120.89,24
49,43.37,22.69,64.67,18.11,20.92,41.35,120.89,129.93,74.64,1
49,21.71,15.69,24.18,24.66,41.35,32.91,74.64,120.89,20.92,2
49,52.11,19.63,44.55,18.92,32.91,47.73,20.92,74.64,41.35,3
49,16.99,18.42,20.31,19.42,47.73,14.89,41.35,20.92,32.91,4
49,19.37,38.29,23.42,22.82,14.89,18.44,32.91,41.35,47.73,5
49,17.67,33.36,21.58,14.02,18.44,37.54,47.73,32.91,14.89,6
49,32.37,37.36,33.48,85.08,37.54,25.19,14.89,47.73,18.44,7
49,97.51,45.06,115.35,107.12,25.19,30.65,18.44,14.89,37.54,8
49,78.17,77.26,102.77,113.77,30.65,195.5,37.54,18.44,25.19,9
49,76.06,95.17,76.16,115.02,195.5,143.68,25.19,37.54,30.65,10
49,71.02,48.65,85.56,75.51,143.68,62.61,30.65,25.19,195.5,11
49,87.39,73.02,54.54,92.69,62.61,110.62,195.5,30.65,143.68,12
49,98.42,59.88,125.21,97.26,110.62,113.08,143.68,195.5,62.61,13
49,57.86,100.46,88.64,82.88,113.08,43.09,62.61,143.68,110.62,14
49,20.24,94.53,55.34,30.08,43.09,25.36,110.62,62.61,113.08,15
49,15.0,38.02,112.1,58.62,25.36,57.28,113.08,110.62,43.09,16
49,21.45,15.24,114.8,65.77,57.28,75.6,43.09,113.08,25.36,17
49,15.25,23.38,110.59,32.39,75.6,128.64,25.36,43.09,57.28,18
49,21.11,16.48,116.09,26.31,128.64,80.0,57.28,25.36,75.6,19
49,49.57,39.92,154.16,102.84,80.0,152.12,75.6,57.28,128.64,20
49,88.41,104.83,103.98,31.71,152.12,93.48,128.64,75.6,80.0,21
49,90.21,80.65,101.73,63.17,93.48,37.52,80.0,128.64,152.12,22
49,57.0,67.59,129.93,68.18,37.52,43.37,152.12,80.0,93.48,23
49,41.44,49.77,120.89,71.34,43.37,21.71,93.48,152.12,37.52,24
50,22.69,46.72,74.64,64.67,21.71,52.11,37.52,93.48,43.37,1
50,15.69,56.17,20.92,24.18,52.11,16.99,43.37,37.52,21.71,2
50,19.63,74.15,41.35,44.55,16.99,19.37,21.71,43.37,52.11,3
50,18.42,52.87,32.91,20.31,19.37,17.67,52.11,21.71,16.99,4
50,38.29,48.22,47.73,23.42,17.67,32.37,16.99,52.11,19.37,5
50,33.36,41.66,14.89,21.58,32.37,97.51,19.37,16.99,17.67,6
50,37.36,42.14,18.44,33.48,97.51,78.17,17.67,19.37,32.37,7
50,45.06,39.68,37.54,115.35,78.17,76.06,32.37,17.67,97.51,8
50,77.26,109.76,25.19,102.77,76.06,71.02,97.51,32.37,78.17,9
50,95.17,127.99,30.65,76.16,71.02,87.39,78.17,97.51,76.06,10
50,48.65,87.5,195.5,85.56,87.39,98.42,76.06,78.17,71.02,11
50,73.02,75.02,143.68,54.54,98.42,57.86,71.02,76.06,87.39,12
50,59.88,72.41,62.61,125.21,57.86,20.24,87.39,71.02,98.42,13
50,100.46,99.56,110.62,88.64,20.24,15.0,98.42,87.39,57.86,14
50,94.53,48.95,113.08,55.34,15.0,21.45,57.86,98.42,20.24,15
50,38.02,81.08,43.09,112.1,21.45,15.25,20.24,57.86,15.0,16
50,15.24,85.46,25.36,114.8,15.25,21.11,15.0,20.24,21.45,17
50,23.38,89.42,57.28,110.59,21.11,49.57,21.45,15.0,15.25,18
50,16.48,88.58,75.6,116.09,49.57,88.41,15.25,21.45,21.11,19
50,39.92,23.58,128.64,154.16,88.41,90.21,21.11,15.25,49.57,20
50,104.83,55.68,80.0,103.98,90.21,57.0,49.57,21.11,88.41,21
50,80.65,123.65,152.12,101.73,57.0,41.44,88.41,49.57,90.21,22
50,67.59,98.33,93.48,129.93,41.44,22.69,90.21,88.41,57.0,23
50,49.77,46.11,37.52,120.89,22.69,15.69,57.0,90.21,41.44,24
51,46.72,34.26,43.37,74.64,15.69,19.63,41.44,57.0,22.69,1
51,56.17,42.87,21.71,20.92,19.63,18.42,22.69,41.44,15.69,2
51,74.15,14.27,52.11,41.35,18.42,38.29,15.69,22.69,19.63,3
51,52.87,16.86,16.99,32.91,38.29,33.36,19.63,15.69,18.42,4
51,48.22,15.26,19.37,47.73,33.36,37.36,18.42,19.63,38.29,5
51,41.66,17.77,17.67,14.89,37.36,45.06,38.29,18.42,33.36,6
51,42.14,36.69,32.37,18.44,45.06,77.26,33.36,38.29,37.36,7
51,39.68,76.52,97.51,37.54,77.26,95.17,37.36,33.36,45.06,8
51,109.76,106.53,78.17,25.19,95.17,48.65,45.06,37.36,77.26,9
51,127.99,86.96,76.06,30.65,48.65,73.02,77.26,45.06,95.17,10
51,87.5,109.07,71.02,195.5,73.02,59.88,95.17,77.26,48.65,11
51,75.02,93.89,87.39,143.68,59.88,100.46,48.65,95.17,73.02,12
51,72.41,98.17,98.42,62.61,100.46,94.53,73.02,48.65,59.88,13
51,99.56,92.26,57.86,110.62,94.53,38.02,59.88,73.02,100.46,14
51,48.95,61.3,20.24,113.08,38.02,15.24,100.46,59.88,94.53,15
51,81.08,16.41,15.0,43.09,15.24,23.38,94.53,100.46,38.02,16
51,85.46,23.64,21.45,25.36,23.38,16.48,38.02,94.53,15.24,17
51,89.42,66.12,15.25,57.28,16.48,39.92,15.24,38.02,23.38,18
51,88.58,33.18,21.11,75.6,39.92,104.83,23.38,15.24,16.48,19
51,23.58,40.61,49.57,128.64,104.83,80.65,16.48,23.38,39.92,20
51,55.68,101.6,88.41,80.0,80.65,67.59,39.92,16.48,104.83,21
51,123.65,66.86,90.21,152.12,67.59,49.77,104.83,39.92,80.65,22
51,98.33,50.35,57.0,93.48,49.77,46.72,80.65,104.83,67.59,23
51,46.11,25.08,41.44,37.52,46.72,56.17,67.59,80.65,49.77,24
52,34.26,37.08,22.69,43.37,56.17,74.15,49.77,67.59,46.72,1
52,42.87,47.06,15.69,21.71,74.15,52.87,46.72,49.77,56.17,2
52,14.27,29.99,19.63,52.11,52.87,48.22,56.17,46.72,74.15,3
52,16.86,24.38,18.42,16.99,48.22,41.66,74.15,56.17,52.87,4
52,15.26,16.94,38.29,19.37,41.66,42.14,52.87,74.15,48.22,5
52,17.77,19.15,33.36,17.67,42.14,39.68,48.22,52.87,41.66,6
52,36.69,22.33,37.36,32.37,39.68,109.76,41.66,48.22,42.14,7
52,76.52,26.02,45.06,97.51,109.76,127.99,42.14,41.66,39.68,8
52,106.53,50.55,77.26,78.17,127.99,87.5,39.68,42.14,109.76,9
52,86.96,109.24,95.17,76.06,87.5,75.02,109.76,39.68,127.99,10
52,109.07,117.31,48.65,71.02,75.02,72.41,127.99,109.76,87.5,11
52,93.89,110.38,73.02,87.39,72.41,99.56,87.5,127.99,75.02,12
52,98.17,29.26,59.88,98.42,99.56,48.95,75.02,87.5,72.41,13
52,92.26,100.99,100.46,57.86,48.95,81.08,72.41,75.02,99.56,14
52,61.3,60.31,94.53,20.24,81.08,85.46,99.56,72.41,48.95,15
52,16.41,30.93,38.02,15.0,85.46,89.42,48.95,99.56,81.08,16
52,23.64,104.73,15.24,21.45,89.42,88.58,81.08,48.95,85.46,17
52,66.12,61.13,23.38,15.25,88.58,23.58,85.46,81.08,89.42,18
52,33.18,25.86,16.48,21.11,23.58,55.68,89.42,85.46,88.58,19
52,40.61,20.04,39.92,49.57,55.68,123.65,88.58,89.42,23.58,20
52,101.6,44.11,104.83,88.41,123.65,98.33,23.58,88.58,55.68,21
52,66.86,142.51,80.65,90.21,98.33,46.11,55.68,23.58,123.65,22
52,50.35,158.16,67.59,57.0,46.11,34.26,123.65,55.68,98.33,23
52,25.08,64.21,49.77,41.44,34.26,42.87,98.33,123.65,46.11,24
53,37.08,35.57,46.72,22.69,42.87,14.27,46.11,98.33,34.26,1
53,47.06,21.91,56.17,15.69,14.27,16.86,34.26,46.11,42.87,2
53,29.99,13.6,74.15,19.63,16.86,15.26,42.87,34.26,14.27,3
53,24.38,24.68,52.87,18.42,15.26,17.77,14.27,42.87,16.86,4
53,16.94,13.29,48.22,38.29,17.77,36.69,16.86,14.27,15.26,5
53,19.15,19.2,41.66,33.36,36.69,76.52,15.26,16.86,17.77,6
53,22.33,13.41,42.14,37.36,76.52,106.53,17.77,15.26,36.69,7
53,26.02,19.45,39.68,45.06,106.53,86.96,36.69,17.77,76.52,8
53,50.55,63.75,109.76,77.26,86.96,109.07,76.52,36.69,106.53,9
53,109.24,63.05,127.99,95.17,109.07,93.89,106.53,76.52,86.96,10
53,117.31,96.39,87.5,48.65,93.89,98.17,86.96,106.53,109.07,11
53,110.38,79.74,75.02,73.02,98.17,92.26,109.07,86.96,93.89,12
53,29.26,105.33,72.41,59.88,92.26,61.3,93.89,109.07,98.17,13
53,100.99,99.01,99.56,100.46,61.3,16.41,98.17,93.89,92.26,14
53,60.31,83.71,48.95,94.53,16.41,23.64,92.26,98.17,61.3,15
53,30.93,21.13,81.08,38.02,23.64,66.12,61.3,92.26,16.41,16
53,104.73,32.15,85.46,15.24,66.12,33.18,16.41,61.3,23.64,17
53,61.13,129.48,89.42,23.38,33.18,40.61,23.64,16.41,66.12,18
53,25.86,157.35,88.58,16.48,40.61,101.6,66.12,23.64,33.18,19
53,20.04,206.52,23.58,39.92,101.6,66.86,33.18,66.12,40.61,20
53,44.11,134.35,55.68,104.83,66.86,50.35,40.61,33.18,101.6,21
53,142.51,118.45,123.65,80.65,50.35,25.08,101.6,40.61,66.86,22
53,158.16,114.94,98.33,67.59,25.08,37.08,66.86,101.6,50.35,23
53,64.21,67.61,46.11,49.77,37.08,47.06,50.35,66.86,25.08,24
54,35.57,14.43,34.26,46.72,47.06,29.99,25.08,50.35,37.08,1
54,21.91,18.96,42.87,56.17,29.99,24.38,37.08,25.08,47.06,2
54,13.6,48.48,14.27,74.15,24.38,16.94,47.06,37.08,29.99,3
54,24.68,22.66,16.86,52.87,16.94,19.15,29.99,47.06,24.38,4
54,13.29,12.78,15.26,48.22,19.15,22.33,24.38,29.99,16.94,5
54,19.2,18.38,17.77,41.66,22.33,26.02,16.94,24.38,19.15,6
54,13.41,18.29,36.69,42.14,26.02,50.55,19.15,16.94,22.33,7
54,19.45,64.71,76.52,39.68,50.55,109.24,22.33,19.15,26.02,8
54,63.75,82.91,106.53,109.76,109.24,117.31,26.02,22.33,50.55,9
54,63.05,95.95,86.96,127.99,117.31,110.38,50.55,26.02,109.24,10
54,96.39,78.64,109.07,87.5,110.38,29.26,109.24,50.55,117.31,11
54,79.74,75.34,93.89,75.02,29.26,100.99,117.31,109.24,110.38,12
54,105.33,77.02,98.17,72.41,100.99,60.31,110.38,117.31,29.26,13
54,99.01,35.23,92.26,99.56,60.31,30.93,29.26,110.38,100.99,14
54,83.71,86.88,61.3,48.95,30.93,104.73,100.99,29.26,60.31,15
54,21.13,144.59,16.41,81.08,104.73,61.13,60.31,100.99,30.93,16
54,32.15,22.41,23.64,85.46,61.13,25.86,30.93,60.31,104.73,17
54,129.48,72.02,66.12,89.42,25.86,20.04,104.73,30.93,61.13,18
54,157.35,135.4,33.18,88.58,20.04,44.11,61.13,104.73,25.86,19
54,206.52,120.08,40.61,23.58,44.11,142.51,25.86,61.13,20.04,20
54,134.35,125.91,101.6,55.68,142.51,158.16,20.04,25.86,44.11,21
54,118.45,81.38,66.86,123.65,158.16,64.21,44.11,20.04,142.51,22
54,114.94,131.08,50.35,98.33,64.21,35.57,142.51,44.11,158.16,23
54,67.61,42.74,25.08,46.11,35.57,21.91,158.16,142.51,64.21,24
55,14.43,17.74,37.08,34.26,21.91,13.6,64.21,158.16,35.57,1
55,18.96,18.21,47.06,42.87,13.6,24.68,35.57,64.21,21.91,2
55,48.48,15.02,29.99,14.27,24.68,13.29,21.91,35.57,13.6,3
55,22.66,17.81,24.38,16.86,13.29,19.2,13.6,21.91,24.68,4
55,12.78,18.59,16.94,15.26,19.2,13.41,24.68,13.6,13.29,5
55,18.38,15.74,19.15,17.77,13.41,19.45,13.29,24.68,19.2,6
55,18.29,35.87,22.33,36.69,19.45,63.75,19.2,13.29,13.41,7
55,64.71,130.76,26.02,76.52,63.75,63.05,13.41,19.2,19.45,8
55,82.91,109.29,50.55,106.53,63.05,96.39,19.45,13.41,63.75,9
55,95.95,101.07,109.24,86.96,96.39,79.74,63.75,19.45,63.05,10
55,78.64,89.9,117.31,109.07,79.74,105.33,63.05,63.75,96.39,11
55,75.34,67.8,110.38,93.89,105.33,99.01,96.39,63.05,79.74,12
55,77.02,36.4,29.26,98.17,99.01,83.71,79.74,96.39,105.33,13
55,35.23,74.95,100.99,92.26,83.71,21.13,105.33,79.74,99.01,14
55,86.88,54.04,60.31,61.3,21.13,32.15,99.01,105.33,83.71,15
55,144.59,41.14,30.93,16.41,32.15,129.48,83.71,99.01,21.13,16
55,22.41,29.02,104.73,23.64,129.48,157.35,21.13,83.71,32.15,17
55,72.02,106.18,61.13,66.12,157.35,206.52,32.15,21.13,129.48,18
55,135.4,109.16,25.86,33.18,206.52,134.35,129.48,32.15,157.35,19
55,120.08,56.61,20.04,40.61,134.35,118.45,157.35,129.48,206.52,20
55,125.91,71.49,44.11,101.6,118.45,114.94,206.52,157.35,134.35,21
55,81.38,84.51,142.51,66.86,114.94,67.61,134.35,206.52,118.45,22
55,131.08,135.41,158.16,50.35,67.61,14.43,118.45,134.35,114.94,23
55,42.74,69.87,64.21,25.08,14.43,18.96,114.94,118.45,67.61,24
56,17.74,20.02,35.57,37.08,18.96,48.48,67.61,114.94,14.43,1
56,18.21,15.86,21.91,47.06,48.48,22.66,14.43,67.61,18.96,2
56,15.02,15.05,13.6,29.99,22.66,12.78,18.96,14.43,48.48,3
56,17.81,18.5,24.68,24.38,12.78,18.38,48.48,18.96,22.66,4
56,18.59,17.44,13.29,16.94,18.38,18.29,22.66,48.48,12.78,5
56,15.74,17.67,19.2,19.15,18.29,64.71,12.78,22.66,18.38,6
56,35.87,33.99,13.41,22.33,64.71,82.91,18.38,12.78,18.29,7
56,130.76,82.46,19.45,26.02,82.91,95.95,18.29,18.38,64.71,8
56,109.29,78.19,63.75,50.55,95.95,78.64,64.71,18.29,82.91,9
56,101.07,87.69,63.05,109.24,78.64,75.34,82.91,64.71,95.95,10
56,89.9,138.44,96.39,117.31,75.34,77.02,95.95,82.91,78.64,11
56,67.8,92.34,79.74,110.38,77.02,35.23,78.64,95.95,75.34,12
56,36.4,83.38,105.33,29.26,35.23,86.88,75.34,78.64,77.02,13
56,74.95,15.35,99.01,100.99,86.88,144.59,77.02,75.34,35.23,14
56,54.04,25.02,83.71,60.31,144.59,22.41,35.23,77.02,86.88,15
56,41.14,23.7,21.13,30.93,22.41,72.02,86.88,35.23,144.59,16
56,29.02,16.06,32.15,104.73,72.02,135.4,144.59,86.88,22.41,17
56,106.18,36.33,129.48,61.13,135.4,120.08,22.41,144.59,72.02,18
56,109.16,91.43,157.35,25.86,120.08,125.91,72.02,22.41,135.4,19
56,56.61,108.45,206.52,20.04,125.91,81.38,135.4,72.02,120.08,20
56,71.49,64.61,134.35,44.11,81.38,131.08,120.08,135.4,125.91,21
56,84.51,230.54,118.45,142.51,131.08,42.74,125.91,120.08,81.38,22
56,135.41,91.31,114.94,158.16,42.74,17.74,81.38,125.91,131.08,23
56,69.87,22.1,67.61,64.21,17.74,18.21,131.08,81.38,42.74,24
57,20.02,22.99,14.43,35.57,18.21,15.02,42.74,131.08,17.74,1
57,15.86,21.1,18.96,21.91,15.02,17.81,17.74,42.74,18.21,2
57,15.05,35.56,48.48,13.6,17.81,18.59,18.21,17.74,15.02,3
57,18.5,25.47,22.66,24.68,18.59,15.74,15.02,18.21,17.81,4
57,17.44,17.83,12.78,13.29,15.74,35.87,17.81,15.02,18.59,5
57,17.67,21.49,18.38,19.2,35.87,130.76,18.59,17.81,15.74,6
57,33.99,61.79,18.29,13.41,130.76,109.29,15.74,18.59,35.87,7
57,82.46,72.13,64.71,19.45,109.29,101.07,35.87,15.74,130.76,8
57,78.19,98.97,82.91,63.75,101.07,89.9,130.76,35.87,109.29,9
57,87.69,66.75,95.95,63.05,89.9,67.8,109.29,130.76,101.07,10
57,138.44,20.66,78.64,96.39,67.8,36.4,101.07,109.29,89.9,11
57,92.34,54.64,75.34,79.74,36.4,74.95,89.9,101.07,67.8,12
57,83.38,44.83,77.02,105.33,74.95,54.04,67.8,89.9,36.4,13
57,15.35,28.03,35.23,99.01,54.04,41.14,36.4,67.8,74.95,14
57,25.02,70.44,86.88,83.71,41.14,29.02,74.95,36.4,54.04,15
57,23.7,87.17,144.59,21.13,29.02,106.18,54.04,74.95,41.14,16
57,16.06,70.6,22.41,32.15,106.18,109.16,41.14,54.04,29.02,17
57,36.33,93.2,72.02,129.48,109.16,56.61,29.02,41.14,106.18,18
57,91.43,96.31,135.4,157.35,56.61,71.49,106.18,29.02,109.16,19
57,108.45,74.64,120.08,206.52,71.49,84.51,109.16,106.18,56.61,20
57,64.61,57.38,125.91,134.35,84.51,135.41,56.61,109.16,71.49,21
57,230.54,75.65,81.38,118.45,135.41,69.87,71.49,56.61,84.51,22
57,91.31,118.59,131.08,114.94,69.87,20.02,84.51,71.49,135.41,23
57,22.1,134.3,42.74,67.61,20.02,15.86,135.41,84.51,69.87,24
58,22.99,66.06,17.74,14.43,15.86,15.05,69.87,135.41,20.02,1
58,21.1,39.52,18.21,18.96,15.05,18.5,20.02,69.87,15.86,2
58,35.56,19.95,15.02,48.48,18.5,17.44,15.86,20.02,15.05,3
58,25.47,21.49,17.81,22.66,17.44,17.67,15.05,15.86,18.5,4
58,17.83,24.76,18.59,12.78,17.67,33.99,18.5,15.05,17.44,5
58,21.49,26.3,15.74,18.38,33.99,82.46,17.44,18.5,17.67,6
58,61.79,25.62,35.87,18.29,82.46,78.19,17.67,17.44,33.99,7
58,72.13,72.3,130.76,64.71,78.19,87.69,33.99,17.67,82.46,8
58,98.97,98.6,109.29,82.91,87.69,138.44,82.46,33.99,78.19,9
58,66.75,105.35,101.07,95.95,138.44,92.34,78.19,82.46,87.69,10
58,20.66,131.64,89.9,78.64,92.34,83.38,87.69,78.19,138.44,11
58,54.64,42.9,67.8,75.34,83.38,15.35,138.44,87.69,92.34,12
58,44.83,30.73,36.4,77.02,15.35,25.02,92.34,138.44,83.38,13
58,28.03,62.08,74.95,35.23,25.02,23.7,83.38,92.34,15.35,14
58,70.44,53.14,54.04,86.88,23.7,16.06,15.35,83.38,25.02,15
58,87.17,25.08,41.14,144.59,16.06,36.33,25.02,15.35,23.7,16
58,70.6,36.26,29.02,22.41,36.33,91.43,23.7,25.02,16.06,17
58,93.2,67.47,106.18,72.02,91.43,108.45,16.06,23.7,36.33,18
58,96.31,43.27,109.16,135.4,108.45,64.61,36.33,16.06,91.43,19
58,74.64,54.81,56.61,120.08,64.61,230.54,91.43,36.33,108.45,20
58,57.38,68.83,71.49,125.91,230.54,91.31,108.45,91.43,64.61,21
58,75.65,88.04,84.51,81.38,91.31,22.1,64.61,108.45,230.54,22
