t1,t2,t3,t4,t5,t6,t7,exp_ma,hour,slope1,slope2,curr_pred,actual
0,0,0,0,0,0,0,146.513728808,20,0,0,0,0
0,0,0,0,0,0,0,146.513728808,21,0,0,0,0
0,0,0,0,0,0,0,146.513728808,22,0,0,0,0
0,0,0,0,0,0,0,146.513728808,23,0,0,0,0
0,0,0,0,0,0,0,146.005712455,0,0,0,0,0
0,0,0,0,0,0,0,146.005712455,1,0,0,0,0
0,0,0,0,0,0,0,146.005712455,2,0,0,0,0
0,0,0,0,0,0,0,146.005712455,3,0,0,0,0
0,0,0,0,0,0,0,146.005712455,4,0,0,0,0
0,0,0,0,0,0,0,146.005712455,5,0,0.17,0,0
0.15,0.13,0.49,0.54,1.33,1.24,0.48,146.005712455,6,0.17,3.9699999999999998,0.17,0.0
5.44,3.2,9.79,8.76,10.79,11.83,5.31,146.005712455,7,3.9699999999999998,7.660000000000001,4.14,6.59
9.29,6.95,11.57,14.75,14.97,15.03,8.41,146.005712455,8,7.660000000000001,1.83,11.8,17.02
15.56,9.65,17.11,17.31,19.7,21.83,13.14,146.005712455,9,1.83,-1.540000000000001,13.63,21.16
18.14,11.78,17.75,17.6,19.93,21.04,15.56,146.005712455,10,-1.540000000000001,1.9000000000000004,12.09,21.17
15.06,13.58,20.51,19.15,21.87,19.91,20.76,146.005712455,11,1.9000000000000004,3.6899999999999995,13.99,18.95
15.1,13.42,14.77,17.54,15.02,18.2,20.91,146.005712455,12,3.6899999999999995,2.1000000000000014,17.68,20.51
13.24,14.19,14.44,19.68,15.42,18.01,18.38,146.005712455,13,2.1000000000000014,-0.21000000000000085,19.78,21.49
7.63,10.18,11.17,15.48,12.57,19.71,18.32,146.005712455,14,-0.21000000000000085,-6.91,19.57,21.1
8.67,9.63,9.0,11.9,7.33,15.23,17.18,146.005712455,15,-6.91,-7.33,12.66,15.61
7.5,5.76,3.57,9.55,5.84,9.82,9.28,146.005712455,16,-7.33,-4.57,5.33,8.2
3.28,1.71,0.68,4.04,1.67,3.4,1.35,146.005712455,17,-4.57,-0.76,0.76,0.55
0,0,0,0,0,0,0,146.005712455,18,-0.76,0,0,0
0,0,0,0,0,0,0,146.005712455,19,0,0,0,0
0,0,0,0,0,0,0,146.005712455,20,0,0,0,0
0,0,0,0,0,0,0,146.005712455,21,0,0,0,0
0,0,0,0,0,0,0,146.005712455,22,0,0,0,0
0,0,0,0,0,0,0,146.005712455,23,0,0,0,0
0,0,0,0,0,0,0,145.946587717,0,0,0,0,0
0,0,0,0,0,0,0,145.946587717,1,0,0,0,0
0,0,0,0,0,0,0,145.946587717,2,0,0,0,0
0,0,0,0,0,0,0,145.946587717,3,0,0,0,0
0,0,0,0,0,0,0,145.946587717,4,0,0,0,0
0,0,0,0,0,0,0,145.946587717,5,0,0.5,0,0
0.17,0.15,0.13,0.49,0.54,1.33,1.24,145.946587717,6,0.5,9.52,0.5,0.0
4.14,5.44,3.2,9.79,8.76,10.79,11.83,145.946587717,7,9.52,2.120000000000001,10.02,6.58
11.8,9.29,6.95,11.57,14.75,14.97,15.03,145.946587717,8,2.120000000000001,4.140000000000001,12.14,17.43
13.63,15.56,9.65,17.11,17.31,19.7,21.83,145.946587717,9,4.140000000000001,5.189999999999998,16.28,22.3
12.09,18.14,11.78,17.75,17.6,19.93,21.04,145.946587717,10,5.189999999999998,-4.629999999999999,21.47,23.97
13.99,15.06,13.58,20.51,19.15,21.87,19.91,145.946587717,11,-4.629999999999999,-0.8900000000000006,16.84,24.15
17.68,15.1,13.42,14.77,17.54,15.02,18.2,145.946587717,12,-0.8900000000000006,2.25,15.95,23.79
19.78,13.24,14.19,14.44,19.68,15.42,18.01,145.946587717,13,2.25,-6.559999999999999,18.2,22.88
19.57,7.63,10.18,11.17,15.48,12.57,19.71,145.946587717,14,-6.559999999999999,-1.7800000000000011,11.64,20.96
12.66,8.67,9.63,9.0,11.9,7.33,15.23,145.946587717,15,-1.7800000000000011,-1.9699999999999998,9.86,18.21
5.33,7.5,5.76,3.57,9.55,5.84,9.82,145.946587717,16,-1.9699999999999998,-4.41,7.89,11.79
0.76,3.28,1.71,0.68,4.04,1.67,3.4,145.946587717,17,-4.41,-3.48,3.48,2.6
0,0,0,0,0,0,0,145.946587717,18,-3.48,0,0,0
0,0,0,0,0,0,0,145.946587717,19,0,0,0,0
0,0,0,0,0,0,0,145.946587717,20,0,0,0,0
0,0,0,0,0,0,0,145.946587717,21,0,0,0,0
0,0,0,0,0,0,0,145.946587717,22,0,0,0,0
0,0,0,0,0,0,0,145.946587717,23,0,0,0,0
0,0,0,0,0,0,0,146.545883926,0,0,0,0,0
0,0,0,0,0,0,0,146.545883926,1,0,0,0,0
0,0,0,0,0,0,0,146.545883926,2,0,0,0,0
0,0,0,0,0,0,0,146.545883926,3,0,0,0,0
0,0,0,0,0,0,0,146.545883926,4,0,0,0,0
0,0,0,0,0,0,0,146.545883926,5,0,0.56,0,0
0.5,0.17,0.15,0.13,0.49,0.54,1.33,146.545883926,6,0.56,8.59,0.56,0.0
10.02,4.14,5.44,3.2,9.79,8.76,10.79,146.545883926,7,8.59,6.209999999999999,9.15,5.59
12.14,11.8,9.29,6.95,11.57,14.75,14.97,146.545883926,8,6.209999999999999,4.23,15.36,15.99
16.28,13.63,15.56,9.65,17.11,17.31,19.7,146.545883926,9,4.23,-1.2100000000000009,19.59,20.08
21.47,12.09,18.14,11.78,17.75,17.6,19.93,146.545883926,10,-1.2100000000000009,0.620000000000001,18.38,21.59
16.84,13.99,15.06,13.58,20.51,19.15,21.87,146.545883926,11,0.620000000000001,-1.6499999999999986,19.0,21.8
15.95,17.68,15.1,13.42,14.77,17.54,15.02,146.545883926,12,-1.6499999999999986,0.9399999999999977,17.35,22.19
18.2,19.78,13.24,14.19,14.44,19.68,15.42,146.545883926,13,0.9399999999999977,-0.3299999999999983,18.29,21.94
11.64,19.57,7.63,10.18,11.17,15.48,12.57,146.545883926,14,-0.3299999999999983,-1.4499999999999993,17.96,20.76
9.86,12.66,8.67,9.63,9.0,11.9,7.33,146.545883926,15,-1.4499999999999993,-8.150000000000002,16.51,18.15
7.89,5.33,7.5,5.76,3.57,9.55,5.84,146.545883926,16,-8.150000000000002,-5.33,8.36,11.78
3.48,0.76,3.28,1.71,0.68,4.04,1.67,146.545883926,17,-5.33,-3.03,3.03,2.71
0,0,0,0,0,0,0,146.545883926,18,-3.03,0,0,0
0,0,0,0,0,0,0,146.545883926,19,0,0,0,0
0,0,0,0,0,0,0,146.545883926,20,0,0,0,0
0,0,0,0,0,0,0,146.545883926,21,0,0,0,0
0,0,0,0,0,0,0,146.545883926,22,0,0,0,0
0,0,0,0,0,0,0,146.545883926,23,0,0,0,0
0,0,0,0,0,0,0,144.78697616,0,0,0,0,0
0,0,0,0,0,0,0,144.78697616,1,0,0,0,0
0,0,0,0,0,0,0,144.78697616,2,0,0,0,0
0,0,0,0,0,0,0,144.78697616,3,0,0,0,0
0,0,0,0,0,0,0,144.78697616,4,0,0,0,0
0,0,0,0,0,0,0,144.78697616,5,0,0.17,0,0
0.56,0.5,0.17,0.15,0.13,0.49,0.54,144.78697616,6,0.17,1.57,0.17,0.0
9.15,10.02,4.14,5.44,3.2,9.79,8.76,144.78697616,7,1.57,2.5199999999999996,1.74,5.38
15.36,12.14,11.8,9.29,6.95,11.57,14.75,144.78697616,8,2.5199999999999996,2.8900000000000006,4.26,13.75
19.59,16.28,13.63,15.56,9.65,17.11,17.31,144.78697616,9,2.8900000000000006,0.879999999999999,7.15,18.86
18.38,21.47,12.09,18.14,11.78,17.75,17.6,144.78697616,10,0.879999999999999,-0.009999999999999787,8.03,21.23
19.0,16.84,13.99,15.06,13.58,20.51,19.15,144.78697616,11,-0.009999999999999787,2.5700000000000003,8.02,22.12
17.35,15.95,17.68,15.1,13.42,14.77,17.54,144.78697616,12,2.5700000000000003,4.91,10.59,23.06
18.29,18.2,19.78,13.24,14.19,14.44,19.68,144.78697616,13,4.91,-0.10999999999999943,15.5,23.39
17.96,11.64,19.57,7.63,10.18,11.17,15.48,144.78697616,14,-0.10999999999999943,-3.610000000000001,15.39,22.89
16.51,9.86,12.66,8.67,9.63,9.0,11.9,144.78697616,15,-3.610000000000001,-2.76,11.78,20.35
8.36,7.89,5.33,7.5,5.76,3.57,9.55,144.78697616,16,-2.76,-5.76,9.02,15.07
3.03,3.48,0.76,3.28,1.71,0.68,4.04,144.78697616,17,-5.76,-3.26,3.26,3.68
0,0,0,0,0,0,0,144.78697616,18,-3.26,0,0,0
0,0,0,0,0,0,0,144.78697616,19,0,0,0,0
0,0,0,0,0,0,0,144.78697616,20,0,0,0,0
0,0,0,0,0,0,0,144.78697616,21,0,0,0,0
0,0,0,0,0,0,0,144.78697616,22,0,0,0,0
0,0,0,0,0,0,0,144.78697616,23,0,0,0,0
0,0,0,0,0,0,0,144.919586844,0,0,0,0,0
0,0,0,0,0,0,0,144.919586844,1,0,0,0,0
0,0,0,0,0,0,0,144.919586844,2,0,0,0,0
0,0,0,0,0,0,0,144.919586844,3,0,0,0,0
0,0,0,0,0,0,0,144.919586844,4,0,0,0,0
0,0,0,0,0,0,0,144.919586844,5,0,0.43,0,0
0.17,0.56,0.5,0.17,0.15,0.13,0.49,144.919586844,6,0.43,6.7,0.43,0.0
1.74,9.15,10.02,4.14,5.44,3.2,9.79,144.919586844,7,6.7,8.89,7.13,6.29
4.26,15.36,12.14,11.8,9.29,6.95,11.57,144.919586844,8,8.89,-1.2899999999999991,16.02,16.11
7.15,19.59,16.28,13.63,15.56,9.65,17.11,144.919586844,9,-1.2899999999999991,2.120000000000001,14.73,20.29
8.03,18.38,21.47,12.09,18.14,11.78,17.75,144.919586844,10,2.120000000000001,-1.1500000000000021,16.85,21.91
8.02,19.0,16.84,13.99,15.06,13.58,20.51,144.919586844,11,-1.1500000000000021,4.75,15.7,22.15
10.59,17.35,15.95,17.68,15.1,13.42,14.77,144.919586844,12,4.75,-1.2100000000000009,20.45,23.64
15.5,18.29,18.2,19.78,13.24,14.19,14.44,144.919586844,13,-1.2100000000000009,-5.549999999999999,19.24,24.43
15.39,17.96,11.64,19.57,7.63,10.18,11.17,144.919586844,14,-5.549999999999999,-2.09,13.69,24.23
11.78,16.51,9.86,12.66,8.67,9.63,9.0,144.919586844,15,-2.09,-1.4800000000000004,11.6,22.04
9.02,8.36,7.89,5.33,7.5,5.76,3.57,144.919586844,16,-1.4800000000000004,-7.399999999999999,10.12,16.25
3.26,3.03,3.48,0.76,3.28,1.71,0.68,144.919586844,17,-7.399999999999999,-2.72,2.72,4.26
0,0,0,0,0,0,0,144.919586844,18,-2.72,0,0,0
0,0,0,0,0,0,0,144.919586844,19,0,0,0,0
0,0,0,0,0,0,0,144.919586844,20,0,0,0,0
0,0,0,0,0,0,0,144.919586844,21,0,0,0,0
0,0,0,0,0,0,0,144.919586844,22,0,0,0,0
0,0,0,0,0,0,0,144.919586844,23,0,0,0,0
0,0,0,0,0,0,0,145.979321725,0,0,0,0,0
0,0,0,0,0,0,0,145.979321725,1,0,0,0,0
0,0,0,0,0,0,0,145.979321725,2,0,0,0,0
0,0,0,0,0,0,0,145.979321725,3,0,0,0,0
0,0,0,0,0,0,0,145.979321725,4,0,0,0,0
0,0,0,0,0,0,0,145.979321725,5,0,0.61,0,0
0.43,0.17,0.56,0.5,0.17,0.15,0.13,145.979321725,6,0.61,11.600000000000001,0.61,0.0
7.13,1.74,9.15,10.02,4.14,5.44,3.2,145.979321725,7,11.600000000000001,6.289999999999999,12.21,6.52
16.02,4.26,15.36,12.14,11.8,9.29,6.95,145.979321725,8,6.289999999999999,2.530000000000001,18.5,15.9
14.73,7.15,19.59,16.28,13.63,15.56,9.65,145.979321725,9,2.530000000000001,1.9699999999999989,21.03,19.41
16.85,8.03,18.38,21.47,12.09,18.14,11.78,145.979321725,10,1.9699999999999989,-1.5399999999999991,23.0,20.11
15.7,8.02,19.0,16.84,13.99,15.06,13.58,145.979321725,11,-1.5399999999999991,3.75,21.46,19.03
20.45,10.59,17.35,15.95,17.68,15.1,13.42,145.979321725,12,3.75,-3.289999999999999,25.21,19.43
19.24,15.5,18.29,18.2,19.78,13.24,14.19,145.979321725,13,-3.289999999999999,-5.510000000000002,21.92,18.95
13.69,15.39,17.96,11.64,19.57,7.63,10.18,145.979321725,14,-5.510000000000002,-5.73,16.41,17.47
11.6,11.78,16.51,9.86,12.66,8.67,9.63,145.979321725,15,-5.73,-6.27,10.68,15.82
10.12,9.02,8.36,7.89,5.33,7.5,5.76,145.979321725,16,-6.27,-3.8200000000000003,4.41,10.51
2.72,3.26,3.03,3.48,0.76,3.28,1.71,145.979321725,17,-3.8200000000000003,-0.59,0.59,2.44
0,0,0,0,0,0,0,145.979321725,18,-0.59,0,0,0
0,0,0,0,0,0,0,145.979321725,19,0,0,0,0
0,0,0,0,0,0,0,145.979321725,20,0,0,0,0
0,0,0,0,0,0,0,145.979321725,21,0,0,0,0
0,0,0,0,0,0,0,145.979321725,22,0,0,0,0
0,0,0,0,0,0,0,145.979321725,23,0,0,0,0
0,0,0,0,0,0,0,145.941874791,0,0,0,0,0
0,0,0,0,0,0,0,145.941874791,1,0,0,0,0
0,0,0,0,0,0,0,145.941874791,2,0,0,0,0
0,0,0,0,0,0,0,145.941874791,3,0,0,0,0
0,0,0,0,0,0,0,145.941874791,4,0,0,0,0
0,0,0,0,0,0,0,145.941874791,5,0,0.31,0,0
0.61,0.43,0.17,0.56,0.5,0.17,0.15,145.941874791,6,0.31,7.340000000000001,0.31,0.0
12.21,7.13,1.74,9.15,10.02,4.14,5.44,145.941874791,7,7.340000000000001,4.27,7.65,6.28
18.5,16.02,4.26,15.36,12.14,11.8,9.29,145.941874791,8,4.27,4.470000000000001,11.92,16.83
21.03,14.73,7.15,19.59,16.28,13.63,15.56,145.941874791,9,4.470000000000001,4.469999999999999,16.39,22.53
23.0,16.85,8.03,18.38,21.47,12.09,18.14,145.941874791,10,4.469999999999999,-1.5899999999999999,20.86,24.59
21.46,15.7,8.02,19.0,16.84,13.99,15.06,145.941874791,11,-1.5899999999999999,-3.1499999999999986,19.27,25.31
25.21,20.45,10.59,17.35,15.95,17.68,15.1,145.941874791,12,-3.1499999999999986,0.23999999999999844,16.12,25.63
21.92,19.24,15.5,18.29,18.2,19.78,13.24,145.941874791,13,0.23999999999999844,0.8300000000000018,16.36,25.51
16.41,13.69,15.39,17.96,11.64,19.57,7.63,145.941874791,14,0.8300000000000018,-6.120000000000001,17.19,24.89
10.68,11.6,11.78,16.51,9.86,12.66,8.67,145.941874791,15,-6.120000000000001,-4.6000000000000005,11.07,22.94
4.41,10.12,9.02,8.36,7.89,5.33,7.5,145.941874791,16,-4.6000000000000005,-5.199999999999999,6.47,17.31
0.59,2.72,3.26,3.03,3.48,0.76,3.28,145.941874791,17,-5.199999999999999,-1.27,1.27,4.8
0,0,0,0,0,0,0,145.941874791,18,-1.27,0,0,0
0,0,0,0,0,0,0,145.941874791,19,0,0,0,0
0,0,0,0,0,0,0,145.941874791,20,0,0,0,0
0,0,0,0,0,0,0,145.941874791,21,0,0,0,0
0,0,0,0,0,0,0,145.941874791,22,0,0,0,0
0,0,0,0,0,0,0,145.941874791,23,0,0,0,0
0,0,0,0,0,0,0,143.846213884,0,0,0,0,0
0,0,0,0,0,0,0,143.846213884,1,0,0,0,0
0,0,0,0,0,0,0,143.846213884,2,0,0,0,0
0,0,0,0,0,0,0,143.846213884,3,0,0,0,0
0,0,0,0,0,0,0,143.846213884,4,0,0,0,0
0,0,0,0,0,0,0,143.846213884,5,0,0.21,0,0
0.31,0.61,0.43,0.17,0.56,0.5,0.17,143.846213884,6,0.21,6.1,0.21,0.0
7.65,12.21,7.13,1.74,9.15,10.02,4.14,143.846213884,7,6.1,3.6000000000000005,6.31,7.09
11.92,18.5,16.02,4.26,15.36,12.14,11.8,143.846213884,8,3.6000000000000005,3.5,9.91,18.09
16.39,21.03,14.73,7.15,19.59,16.28,13.63,143.846213884,9,3.5,-1.7300000000000004,13.41,23.3
20.86,23.0,16.85,8.03,18.38,21.47,12.09,143.846213884,10,-1.7300000000000004,-2.4800000000000004,11.68,25.31
19.27,21.46,15.7,8.02,19.0,16.84,13.99,143.846213884,11,-2.4800000000000004,-1.4799999999999995,9.2,25.95
16.12,25.21,20.45,10.59,17.35,15.95,17.68,143.846213884,12,-1.4799999999999995,1.0100000000000007,7.72,26.1
16.36,21.92,19.24,15.5,18.29,18.2,19.78,143.846213884,13,1.0100000000000007,-0.8100000000000005,8.73,25.85
17.19,16.41,13.69,15.39,17.96,11.64,19.57,143.846213884,14,-0.8100000000000005,-2.4000000000000004,7.92,25.1
11.07,10.68,11.6,11.78,16.51,9.86,12.66,143.846213884,15,-2.4000000000000004,-2.3499999999999996,5.52,22.47
6.47,4.41,10.12,9.02,8.36,7.89,5.33,143.846213884,16,-2.3499999999999996,-2.53,3.17,15.89
1.27,0.59,2.72,3.26,3.03,3.48,0.76,143.846213884,17,-2.53,-0.64,0.64,4.06
0,0,0,0,0,0,0,143.846213884,18,-0.64,0,0,0
0,0,0,0,0,0,0,143.846213884,19,0,0,0,0
0,0,0,0,0,0,0,143.846213884,20,0,0,0,0
0,0,0,0,0,0,0,143.846213884,21,0,0,0,0
0,0,0,0,0,0,0,143.846213884,22,0,0,0,0
0,0,0,0,0,0,0,143.846213884,23,0,0,0,0
0,0,0,0,0,0,0,143.068328606,0,0,0,0,0
0,0,0,0,0,0,0,143.068328606,1,0,0,0,0
0,0,0,0,0,0,0,143.068328606,2,0,0,0,0
0,0,0,0,0,0,0,143.068328606,3,0,0,0,0
0,0,0,0,0,0,0,143.068328606,4,0,0,0,0
0,0,0,0,0,0,0,143.068328606,5,0,0.06,0,0
0.21,0.31,0.61,0.43,0.17,0.56,0.5,143.068328606,6,0.06,1.5899999999999999,0.06,0.0
6.31,7.65,12.21,7.13,1.74,9.15,10.02,143.068328606,7,1.5899999999999999,2.9099999999999997,1.65,6.38
9.91,11.92,18.5,16.02,4.26,15.36,12.14,143.068328606,8,2.9099999999999997,4.31,4.56,17.02
13.41,16.39,21.03,14.73,7.15,19.59,16.28,143.068328606,9,4.31,3.630000000000001,8.87,21.86
11.68,20.86,23.0,16.85,8.03,18.38,21.47,143.068328606,10,3.630000000000001,0.27999999999999936,12.5,22.75
9.2,19.27,21.46,15.7,8.02,19.0,16.84,143.068328606,11,0.27999999999999936,3.9399999999999995,12.78,22.27
7.72,16.12,25.21,20.45,10.59,17.35,15.95,143.068328606,12,3.9399999999999995,0.10999999999999943,16.72,24.35
8.73,16.36,21.92,19.24,15.5,18.29,18.2,143.068328606,13,0.10999999999999943,-1.4499999999999975,16.83,25.28
7.92,17.19,16.41,13.69,15.39,17.96,11.64,143.068328606,14,-1.4499999999999975,0.5599999999999987,15.38,25.07
5.52,11.07,10.68,11.6,11.78,16.51,9.86,143.068328606,15,0.5599999999999987,-5.15,15.94,22.92
3.17,6.47,4.41,10.12,9.02,8.36,7.89,143.068328606,16,-5.15,-5.859999999999999,10.79,17.22
0.64,1.27,0.59,2.72,3.26,3.03,3.48,143.068328606,17,-5.859999999999999,-4.93,4.93,4.93
0,0,0,0,0,0,0,143.068328606,18,-4.93,0,0,0
0,0,0,0,0,0,0,143.068328606,19,0,0,0,0
0,0,0,0,0,0,0,143.068328606,20,0,0,0,0
0,0,0,0,0,0,0,143.068328606,21,0,0,0,0
0,0,0,0,0,0,0,143.068328606,22,0,0,0,0
0,0,0,0,0,0,0,143.068328606,23,0,0,0,0
0,0,0,0,0,0,0,144.133215897,0,0,0,0,0
0,0,0,0,0,0,0,144.133215897,1,0,0,0,0
0,0,0,0,0,0,0,144.133215897,2,0,0,0,0
0,0,0,0,0,0,0,144.133215897,3,0,0,0,0
0,0,0,0,0,0,0,144.133215897,4,0,0,0,0
0,0,0,0,0,0,0,144.133215897,5,0,0.31,0,0
0.06,0.21,0.31,0.61,0.43,0.17,0.56,144.133215897,6,0.31,9.09,0.31,0.0
1.65,6.31,7.65,12.21,7.13,1.74,9.15,144.133215897,7,9.09,5.799999999999999,9.4,6.49
4.56,9.91,11.92,18.5,16.02,4.26,15.36,144.133215897,8,5.799999999999999,2.75,15.2,16.49
8.87,13.41,16.39,21.03,14.73,7.15,19.59,144.133215897,9,2.75,0.4499999999999993,17.95,21.55
12.5,11.68,20.86,23.0,16.85,8.03,18.38,144.133215897,10,0.4499999999999993,2.3200000000000003,18.4,23.66
12.78,9.2,19.27,21.46,15.7,8.02,19.0,144.133215897,11,2.3200000000000003,-1.8999999999999986,20.72,24.55
16.72,7.72,16.12,25.21,20.45,10.59,17.35,144.133215897,12,-1.8999999999999986,2.3099999999999987,18.82,24.63
16.83,8.73,16.36,21.92,19.24,15.5,18.29,144.133215897,13,2.3099999999999987,0.16000000000000014,21.13,24.22
15.38,7.92,17.19,16.41,13.69,15.39,17.96,144.133215897,14,0.16000000000000014,-4.029999999999998,21.29,23.0
15.94,5.52,11.07,10.68,11.6,11.78,16.51,144.133215897,15,-4.029999999999998,-6.350000000000001,17.26,21.46
10.79,3.17,6.47,4.41,10.12,9.02,8.36,144.133215897,16,-6.350000000000001,-7.970000000000001,10.91,16.29
4.93,0.64,1.27,0.59,2.72,3.26,3.03,144.133215897,17,-7.970000000000001,-2.94,2.94,4.62
0,0,0,0,0,0,0,144.133215897,18,-2.94,0,0,0
0,0,0,0,0,0,0,144.133215897,19,0,0,0,0
0,0,0,0,0,0,0,144.133215897,20,0,0,0,0
0,0,0,0,0,0,0,144.133215897,21,0,0,0,0
0,0,0,0,0,0,0,144.133215897,22,0,0,0,0
0,0,0,0,0,0,0,144.133215897,23,0,0,0,0
0,0,0,0,0,0,0,144.652577336,0,0,0,0,0
0,0,0,0,0,0,0,144.652577336,1,0,0,0,0
0,0,0,0,0,0,0,144.652577336,2,0,0,0,0
0,0,0,0,0,0,0,144.652577336,3,0,0,0,0
0,0,0,0,0,0,0,144.652577336,4,0,0,0,0
0,0,0,0,0,0,0,144.652577336,5,0,0.13,0,0
0.31,0.06,0.21,0.31,0.61,0.43,0.17,144.652577336,6,0.13,4.5200000000000005,0.13,0.0
9.4,1.65,6.31,7.65,12.21,7.13,1.74,144.652577336,7,4.5200000000000005,6.949999999999999,4.65,7.01
15.2,4.56,9.91,11.92,18.5,16.02,4.26,144.652577336,8,6.949999999999999,5.6899999999999995,11.6,17.71
17.95,8.87,13.41,16.39,21.03,14.73,7.15,144.652577336,9,5.6899999999999995,5.130000000000003,17.29,22.7
18.4,12.5,11.68,20.86,23.0,16.85,8.03,144.652577336,10,5.130000000000003,-1.6500000000000021,22.42,24.59
20.72,12.78,9.2,19.27,21.46,15.7,8.02,144.652577336,11,-1.6500000000000021,-0.46000000000000085,20.77,25.41
18.82,16.72,7.72,16.12,25.21,20.45,10.59,144.652577336,12,-0.46000000000000085,-2.049999999999997,20.31,24.97
21.13,16.83,8.73,16.36,21.92,19.24,15.5,144.652577336,13,-2.049999999999997,0.5899999999999999,18.26,23.61
21.29,15.38,7.92,17.19,16.41,13.69,15.39,144.652577336,14,0.5899999999999999,-2.75,18.85,21.08
17.26,15.94,5.52,11.07,10.68,11.6,11.78,144.652577336,15,-2.75,-8.270000000000001,16.1,18.55
10.91,10.79,3.17,6.47,4.41,10.12,9.02,144.652577336,16,-8.270000000000001,-6.66,7.83,13.08
2.94,4.93,0.64,1.27,0.59,2.72,3.26,144.652577336,17,-6.66,-1.17,1.17,2.85
0,0,0,0,0,0,0,144.652577336,18,-1.17,0,0,0
0,0,0,0,0,0,0,144.652577336,19,0,0,0,0
0,0,0,0,0,0,0,144.652577336,20,0,0,0,0
0,0,0,0,0,0,0,144.652577336,21,0,0,0,0
0,0,0,0,0,0,0,144.652577336,22,0,0,0,0
0,0,0,0,0,0,0,144.652577336,23,0,0,0,0
0,0,0,0,0,0,0,143.899341775,0,0,0,0,0
0,0,0,0,0,0,0,143.899341775,1,0,0,0,0
0,0,0,0,0,0,0,143.899341775,2,0,0,0,0
0,0,0,0,0,0,0,143.899341775,3,0,0,0,0
0,0,0,0,0,0,0,143.899341775,4,0,0,0,0
0,0,0,0,0,0,0,143.899341775,5,0,0.06,0,0
0.13,0.31,0.06,0.21,0.31,0.61,0.43,143.899341775,6,0.06,1.54,0.06,0.0
4.65,9.4,1.65,6.31,7.65,12.21,7.13,143.899341775,7,1.54,2.9,1.6,6.59
11.6,15.2,4.56,9.91,11.92,18.5,16.02,143.899341775,8,2.9,4.8100000000000005,4.5,16.92
17.29,17.95,8.87,13.41,16.39,21.03,14.73,143.899341775,9,4.8100000000000005,6.449999999999999,9.31,21.63
22.42,18.4,12.5,11.68,20.86,23.0,16.85,143.899341775,10,6.449999999999999,3.4000000000000004,15.76,22.62
20.77,20.72,12.78,9.2,19.27,21.46,15.7,143.899341775,11,3.4000000000000004,-2.25,19.16,22.18
20.31,18.82,16.72,7.72,16.12,25.21,20.45,143.899341775,12,-2.25,-2.210000000000001,16.91,23.89
18.26,21.13,16.83,8.73,16.36,21.92,19.24,143.899341775,13,-2.210000000000001,0.20000000000000107,14.7,24.64
18.85,21.29,15.38,7.92,17.19,16.41,13.69,143.899341775,14,0.20000000000000107,-0.9600000000000009,14.9,24.52
16.1,17.26,15.94,5.52,11.07,10.68,11.6,143.899341775,15,-0.9600000000000009,-5.039999999999999,13.94,22.33
7.83,10.91,10.79,3.17,6.47,4.41,10.12,143.899341775,16,-5.039999999999999,-6.1000000000000005,8.9,16.67
1.17,2.94,4.93,0.64,1.27,0.59,2.72,143.899341775,17,-6.1000000000000005,-2.8,2.8,4.73
0,0,0,0,0,0,0,143.899341775,18,-2.8,0,0,0
0,0,0,0,0,0,0,143.899341775,19,0,0,0,0
0,0,0,0,0,0,0,143.899341775,20,0,0,0,0
0,0,0,0,0,0,0,143.899341775,21,0,0,0,0
0,0,0,0,0,0,0,143.899341775,22,0,0,0,0
0,0,0,0,0,0,0,143.899341775,23,0,0,0,0
0,0,0,0,0,0,0,141.385465271,0,0,0,0,0
0,0,0,0,0,0,0,141.385465271,1,0,0,0,0
0,0,0,0,0,0,0,141.385465271,2,0,0,0,0
0,0,0,0,0,0,0,141.385465271,3,0,0,0,0
0,0,0,0,0,0,0,141.385465271,4,0,0,0,0
0,0,0,0,0,0,0,141.385465271,5,0,0.17,0,0
0.06,0.13,0.31,0.06,0.21,0.31,0.61,141.385465271,6,0.17,2.3000000000000003,0.17,0.0
1.6,4.65,9.4,1.65,6.31,7.65,12.21,141.385465271,7,2.3000000000000003,1.44,2.47,7.08
4.5,11.6,15.2,4.56,9.91,11.92,18.5,141.385465271,8,1.44,2.42,3.91,17.63
9.31,17.29,17.95,8.87,13.41,16.39,21.03,141.385465271,9,2.42,3.4700000000000006,6.33,22.71
15.76,22.42,18.4,12.5,11.68,20.86,23.0,141.385465271,10,3.4700000000000006,0.34999999999999964,9.8,24.69
19.16,20.77,20.72,12.78,9.2,19.27,21.46,141.385465271,11,0.34999999999999964,1.379999999999999,10.15,25.65
16.91,20.31,18.82,16.72,7.72,16.12,25.21,141.385465271,12,1.379999999999999,-2.9299999999999997,11.53,25.74
14.7,18.26,21.13,16.83,8.73,16.36,21.92,141.385465271,13,-2.9299999999999997,-1.2399999999999993,8.6,25.62
14.9,18.85,21.29,15.38,7.92,17.19,16.41,141.385465271,14,-1.2399999999999993,-1.2300000000000004,7.36,24.9
13.94,16.1,17.26,15.94,5.52,11.07,10.68,141.385465271,15,-1.2300000000000004,-3.09,6.13,23.17
8.9,7.83,10.91,10.79,3.17,6.47,4.41,141.385465271,16,-3.09,-2.43,3.04,17.42
2.8,1.17,2.94,4.93,0.64,1.27,0.59,141.385465271,17,-2.43,-0.61,0.61,5.09
0,0,0,0,0,0,0,141.385465271,18,-0.61,0,0,0
