actual,pred,oracle
0.0,-0.000311068841256,0.0
3.7,4.06971263885,4.01
13.0,12.7294588089,11.52
0.0,-0.00423959875479,0.0
0.0,-0.011146793142,0.0
0.0,-0.00036438042298,0.0
0.0,0.000672249880154,0.0
20.93,21.1394462585,19.36
23.45,23.4541873932,24.55
0.0,-0.00036438042298,0.0
14.23,13.5886325836,12.45
10.44,10.3332252502,10.62
0.0,-0.00704716751352,0.0
0.0,0.0215501822531,0.0
21.3,20.8557014465,20.85
0.0,-0.0012977400329,0.0
0.0,-0.00247576204129,0.0
17.28,17.1962528229,18.75
20.96,19.3927726746,18.27
13.8,14.0161828995,15.24
23.03,23.051530838,21.06
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
0.47,0.551934361458,0.47
0.0,0.00118449970614,0.0
21.75,20.4299621582,21.36
0.0,0.00806478224695,0.0
0.0,-0.0012977400329,0.0
0.0,-0.0012977400329,0.0
5.69,5.8129119873,5.67
0.0,-0.00423959875479,0.0
0.0,-0.0012977400329,0.0
0.0,-0.0012977400329,0.0
0.0,0.00165892043151,0.0
22.8,22.49725914,25.08
21.82,22.0491733551,20.3
0.0,-0.00135105161462,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00135105161462,0.0
6.31,5.60932683945,5.63
3.57,3.11729454994,3.16
23.27,23.7376384735,23.25
12.56,13.4328727722,13.23
0.0,0.0317857973278,0.0
14.06,15.0808839798,15.16
0.0,-0.00036438042298,0.0
22.19,22.6565895081,21.68
0.05,0.0770815387368,0.05
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
18.49,17.7189979553,16.05
8.95,9.99226284027,9.67
22.0,22.3081684113,23.67
0.69,0.804406523705,0.74
0.0,0.000197828951059,0.0
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00704716751352,0.0
20.64,22.0109176636,21.26
10.28,10.0432977676,8.82
0.0,-0.0012977400329,0.0
7.47,8.41270828247,8.23
20.42,19.0077762604,19.62
14.57,15.165471077,15.75
16.09,15.6226787567,13.88
0.0,-0.00346243241802,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
21.25,22.6651248932,23.91
0.0,-0.00247576204129,0.0
0.0,-0.00423959875479,0.0
0.0,-0.00036438042298,0.0
8.01,9.52690410614,9.13
0.0,-0.00704716751352,0.0
0.17,0.198051676154,0.19
9.22,10.0912103653,9.7
0.0,0.000197828951059,0.0
0.0,-0.00803384184837,0.0
0.0,0.00609975680709,0.0
17.46,17.6278972626,19.36
11.16,9.62961578369,9.76
9.97,9.81593513489,9.85
0.0,-0.00803384184837,0.0
0.0,-0.000311068841256,0.0
23.75,24.0734672546,27.21
20.58,21.1135082245,23.16
0.0,-0.00704716751352,0.0
0.0,0.00118449970614,0.0
0.0,-0.00135105161462,0.0
0.0,-0.0101601220667,0.0
18.38,18.5228786469,19.5
0.0,-0.00036438042298,0.0
0.0,0.00118449970614,0.0
18.12,18.251619339,19.54
9.94,11.1843662262,10.93
0.0,0.00511308573186,0.0
0.25,0.293678194284,0.28
22.64,22.5145301819,25.31
0.0,0.00118449970614,0.0
12.9,15.7930650711,14.46
21.07,21.9089584351,20.18
0.0,0.0348191857338,0.0
13.81,14.0974960327,13.97
0.0,-0.0065697892569,0.0
11.88,10.9770927429,10.41
0.0,-0.000311068841256,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
20.43,18.8698635101,20.68
21.88,21.5981731415,23.49
7.13,7.36030387878,7.75
21.46,19.9550285339,18.54
0.08,0.109741225839,0.07
22.01,21.026638031,19.25
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
25.38,23.7661895752,23.62
0.0,-0.000311068841256,0.0
0.0,0.0297818500549,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00247576204129,0.0
24.88,23.8298015594,22.4
21.0,20.4530620575,20.39
0.0,-0.00036438042298,0.0
11.52,11.3708982468,11.24
0.0,0.0276196673512,0.0
3.01,2.88321638107,2.8
0.0,-0.000311068841256,0.0
18.82,18.1674900055,17.82
0.0,0.000842840352561,0.0
23.52,23.7434101105,25.52
0.0,-0.00135105161462,0.0
0.0,0.00806478224695,0.0
23.84,23.4547519684,25.17
19.17,19.9823036194,19.01
10.34,9.67982196808,9.82
0.0,-0.0012977400329,0.0
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
11.39,12.1734857559,12.9
0.56,0.524052739143,0.51
0.0,0.000672249880154,0.0
0.0,-0.140284180641,0.0
18.26,17.7767677307,16.01
15.1,15.1980981827,13.91
22.55,24.0222530365,23.52
3.18,3.55987048149,3.55
18.21,17.558713913,17.48
0.0,0.00165892043151,0.0
0.0,0.036425512284,0.0
0.0,0.00806478224695,0.0
9.42,10.3358898163,10.75
7.01,8.20189285278,7.9
0.0,0.0486992374063,0.0
0.0,-0.0012977400329,0.0
22.63,22.6412086487,21.25
22.62,21.974905014,20.48
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
24.47,24.1555957794,24.86
22.44,23.3861999512,25.42
11.54,12.0454959869,12.96
0.0,-0.00135105161462,0.0
0.0,0.00806478224695,0.0
19.79,18.7418212891,18.98
20.71,20.3244190216,19.61
11.36,12.7007217407,12.16
16.93,16.9120235443,17.11
0.0,-0.00135105161462,0.0
0.0,0.00138199538924,0.0
0.0,-0.000311068841256,0.0
19.58,20.3197040558,21.05
23.62,21.938117981,22.39
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
8.1,9.06727218628,8.36
0.0,-0.00135105161462,0.0
24.33,24.4035415649,26.96
6.89,7.78397798538,7.81
0.0,-0.00803384184837,0.0
8.27,8.41196632385,8.11
0.0,-0.00803384184837,0.0
17.93,17.6428070068,16.65
0.0,0.00811809394509,0.0
0.0,0.0437941178679,0.0
6.7,6.89596033096,7.12
0.09,0.10769943893,0.09
13.83,13.7614307404,12.96
0.0,-0.00135105161462,0.0
14.83,14.8536958694,13.35
17.34,17.3397884369,16.26
17.73,18.2699832916,18.66
21.14,18.8788280487,18.51
0.0,-0.00036438042298,0.0
20.81,21.5994873047,18.99
17.96,17.057806015,17.28
0.0,-0.00135105161462,0.0
20.02,21.8133945465,22.87
0.0,-0.00803384184837,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,0.000672249880154,0.0
3.53,3.61317491531,3.36
0.0,0.00165892043151,0.0
19.64,18.6614570618,16.72
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
0.0,0.000197828951059,0.0
0.22,0.279525101185,0.23
21.15,21.3643798828,21.87
16.48,16.5655860901,18.02
0.0,-0.00423959875479,0.0
0.0,-0.00423959875479,0.0
0.19,0.166834503412,0.17
15.84,16.2703437805,16.94
16.37,15.7309961319,15.6
0.0,-0.0012977400329,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
4.47,3.967628479,3.88
0.0,0.028232973069,0.0
3.76,4.06216001511,4.09
0.0,-0.00135105161462,0.0
0.0,-0.0101601220667,0.0
0.0,-0.00036438042298,0.0
0.0,0.000672249880154,0.0
0.0,-0.000311068841256,0.0
22.9,23.436126709,25.56
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
22.52,21.593416214,21.82
17.68,16.985004425,15.41
9.11,8.82716274261,9.01
0.0,-0.00036438042298,0.0
10.07,9.65222072601,9.22
12.06,12.6534585953,12.13
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
17.6,18.2422733307,17.15
12.07,12.4750623703,11.55
15.91,14.8519887924,14.51
0.0,-0.00704716751352,0.0
2.18,2.13265895844,2.1
0.0,0.000197828951059,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
0.0,0.00511308573186,0.0
0.0,-0.00803384184837,0.0
0.0,-0.0012977400329,0.0
18.96,19.2413063049,21.18
22.88,23.673871994,25.36
6.91,7.72912406921,7.45
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
21.0,22.2350597382,23.3
0.0,0.00511308573186,0.0
0.0,-0.000311068841256,0.0
21.71,21.0533695221,21.84
8.37,8.00160980225,7.63
15.7,16.1985435486,16.5
0.0,0.000672249880154,0.0
0.0,-0.00036438042298,0.0
0.0,-0.000311068841256,0.0
3.93,3.62204313278,3.5
0.04,0.0807749554515,0.05
22.64,21.9893054962,20.57
0.0,0.00182951171882,0.0
0.0,-0.00036438042298,0.0
0.0,0.00118449970614,0.0
0.0,0.0150221837685,0.0
0.0,-0.00135105161462,0.0
20.56,19.0940990448,17.98
0.0,-0.00036438042298,0.0
4.66,4.82788181305,4.79
0.0,-0.0012977400329,0.0
20.25,21.4547233582,23.15
1.05,1.01422441006,0.96
9.88,9.25789070129,9.36
0.0,-0.00325292907655,0.0
0.0,-0.0012977400329,0.0
2.71,3.0008354187,3.04
25.03,24.0910682678,28.18
16.07,15.6429309845,14.54
0.0,-0.000311068841256,0.0
0.0,-0.00704716751352,0.0
0.0,0.00182951171882,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
4.27,4.56468391418,4.43
21.82,20.4488925934,19.34
24.23,21.6196842194,21.2
0.0,0.0323686040938,0.0
22.95,23.9285011292,26.27
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
22.95,23.4502182007,24.06
1.32,1.53017234802,1.44
14.03,13.8326625824,14.32
22.81,24.5674953461,22.47
19.26,20.0833873749,20.59
25.26,24.3373508453,26.69
21.14,23.0239715576,21.46
0.0,0.00118449970614,0.0
6.36,7.11262273788,7.29
0.0,-0.00036438042298,0.0
14.39,14.3511266708,15.42
0.0,-0.0012977400329,0.0
0.0,-0.00036438042298,0.0
0.0,0.000672249880154,0.0
18.02,16.9341926575,16.45
2.79,2.90933847427,2.94
0.0,-0.00135105161462,0.0
9.48,9.53211975098,9.1
12.02,12.7245635986,13.37
0.0,0.0273705758154,0.0
0.0,-0.000311068841256,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
18.53,18.4969081879,17.33
13.55,12.8935613632,12.31
17.96,18.6797046661,20.16
0.0,-0.00036438042298,0.0
6.85,6.04241657257,6.01
22.07,21.1682624817,21.5
0.0,-0.00803384184837,0.0
0.0,-0.00704716751352,0.0
0.0,0.0470706634223,0.0
0.0,-0.000311068841256,0.0
3.34,3.3108355999,3.3
13.5,12.4114837646,12.59
14.15,16.1203041077,15.31
14.82,15.8936510086,16.74
0.0,-0.00803384184837,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
21.3,21.4915828705,22.94
0.0,-0.00423959875479,0.0
20.53,20.8221130371,21.52
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
18.18,16.9087314606,15.77
0.0,-0.00036438042298,0.0
9.07,9.32370758057,9.73
6.89,7.61969327927,7.66
0.0,-0.00704716751352,0.0
18.57,21.055727005,19.46
0.0,0.00609975680709,0.0
15.41,16.6041584015,15.31
0.0,-0.000311068841256,0.0
21.3,22.1265697479,22.05
0.0,-0.00036438042298,0.0
0.0,-0.00704716751352,0.0
11.61,11.684472084,11.12
10.15,9.521525383,9.41
22.15,21.2885551453,19.19
5.49,5.40887832642,5.27
12.88,14.0553998947,14.32
6.52,6.33847665787,6.51
1.08,1.20485591888,1.13
21.72,19.0563163757,18.51
0.0,0.000672249880154,0.0
0.0,-0.00135105161462,0.0
0.0,0.00419568829238,0.0
15.87,14.7037391663,13.81
21.99,21.4325790405,23.19
0.0,0.00118449970614,0.0
0.0,-0.00325292907655,0.0
22.91,23.4828891754,24.3
14.53,15.7722396851,15.04
0.0,-0.000311068841256,0.0
10.44,10.7405195236,11.17
0.0,-0.0012977400329,0.0
20.16,18.9990730286,17.98
3.52,4.10548830032,4.03
22.18,23.3258972168,25.24
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
0.0,0.000672249880154,0.0
0.0,0.0355624482036,0.0
0.0,-0.0012977400329,0.0
0.0,0.000197828951059,0.0
12.48,12.9788103104,13.44
0.0,-0.00704716751352,0.0
16.32,16.2943477631,15.81
0.0,-0.00036438042298,0.0
0.88,0.970758020878,0.96
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
7.75,8.91800308228,8.69
0.46,0.567988276482,0.48
0.54,0.548838913441,0.52
16.0,14.4467449188,13.9
10.77,11.4054393768,10.83
0.0,-0.00704716751352,0.0
0.0,-0.00704716751352,0.0
0.0,0.000197828951059,0.0
22.36,22.2586269379,25.02
18.6,16.8150653839,16.38
9.99,8.85678958893,8.84
0.0,-0.000311068841256,0.0
19.47,20.4221973419,18.89
0.0,-0.000311068841256,0.0
7.96,7.00480318069,6.96
12.82,13.7090845108,14.59
0.0,-0.00135105161462,0.0
0.0,-0.000311068841256,0.0
0.0,0.000197828951059,0.0
0.0,-0.0101601220667,0.0
25.58,23.7937469482,26.88
0.0,-0.00036438042298,0.0
22.1,21.7061023712,22.2
0.0,-0.00803384184837,0.0
6.15,6.41897344589,6.45
0.0,0.00118449970614,0.0
7.9,8.43737983704,8.28
0.0,-0.000311068841256,0.0
22.92,23.4160232544,25.07
0.0,-0.00135105161462,0.0
9.4,8.53129863739,8.22
0.0,-0.00803384184837,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00803384184837,0.0
20.65,21.9670906067,22.78
0.0,-0.00036438042298,0.0
20.68,19.7556838989,18.48
22.56,21.6282329559,19.71
0.0,-0.00325292907655,0.0
23.46,23.9310932159,22.59
0.0,-0.0012977400329,0.0
0.0,0.000672249880154,0.0
0.0,-0.00036438042298,0.0
0.0,-0.000311068841256,0.0
22.16,21.2409057617,19.49
17.41,16.6037006378,15.34
19.35,20.0667152405,19.88
2.42,2.73545193672,2.64
19.83,20.3713169098,22.14
6.09,6.01441287994,5.78
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
14.29,14.3908958435,13.67
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
23.75,24.038187027,21.86
0.0,0.0169921834022,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
0.13,0.153255209327,0.12
15.44,14.8951473236,14.46
0.0,-0.00036438042298,0.0
0.0,0.0226624682546,0.0
17.61,19.6105995178,18.79
0.0,-0.000311068841256,0.0
0.0,-0.000311068841256,0.0
5.71,5.92977809906,6.03
0.0,0.000672249880154,0.0
1.19,1.15035247803,1.15
19.85,19.7569713593,20.94
3.03,3.13087940216,3.22
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
16.94,17.5565109253,18.38
0.0,-0.00704716751352,0.0
23.64,24.0904846191,26.7
0.42,0.434916198254,0.39
0.0,0.00118449970614,0.0
23.04,22.486492157,21.05
24.58,24.602148056,26.61
9.05,8.33942890167,8.38
0.0,-0.000311068841256,0.0
0.0,-0.0065697892569,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00803384184837,0.0
0.0,0.00511308573186,0.0
19.6,18.9073543549,17.36
0.0,0.00517623918131,0.0
25.25,24.889831543,21.51
0.0,-0.00135105161462,0.0
15.02,15.8450241089,15.19
17.54,18.697555542,19.21
20.11,22.3943824768,22.1
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
0.0,0.00182951171882,0.0
1.38,1.49442005157,1.4
0.0,0.00118449970614,0.0
0.0,-0.00704716751352,0.0
18.0,17.1374988556,16.13
25.51,25.1905708313,28.74
0.0,-0.00346243241802,0.0
19.18,18.7502937317,19.02
0.0,-0.00036438042298,0.0
8.82,8.84650039673,7.96
18.63,17.0013122559,15.92
0.0,-0.00135105161462,0.0
12.94,13.7815351486,13.34
6.04,5.9029135704,6.08
20.15,21.0964717865,23.08
0.0,0.000197828951059,0.0
10.58,9.9375295639,9.99
0.0,-0.00036438042298,0.0
15.24,13.8050403595,13.61
14.26,13.274181366,12.23
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00346243241802,0.0
20.51,19.7819232941,18.72
0.0,0.0108410334215,0.0
0.0,0.00455455016345,0.0
5.29,5.34876012802,5.11
21.64,21.6439743042,20.73
0.0,-0.00704716751352,0.0
21.95,21.3020801544,22.64
0.0,-0.0012977400329,0.0
0.0,-0.00135105161462,0.0
0.0,0.000672249880154,0.0
11.51,10.748541832,10.66
0.0,-0.00135105161462,0.0
0.96,1.14440071583,1.06
0.0,-0.0012977400329,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00036438042298,0.0
2.68,2.49208402634,2.37
1.39,1.54058289528,1.45
0.0,-0.00704716751352,0.0
2.42,2.64415478706,2.43
0.0,-0.00036438042298,0.0
0.0,0.0149688720703,0.0
13.15,15.671877861,15.04
0.0,-0.00036438042298,0.0
0.0,-0.00325292907655,0.0
0.0,0.000672249880154,0.0
25.24,24.1662998199,24.75
0.0,-0.0065697892569,0.0
10.26,10.0750589371,9.6
0.0,0.000672249880154,0.0
4.33,4.50372600555,3.97
11.64,10.8441019058,10.85
0.0,-0.00803384184837,0.0
20.41,22.3187522888,23.27
18.0,16.5709133148,16.63
0.0,-0.0012977400329,0.0
17.25,17.9180698395,19.5
20.96,21.2601470947,20.52
0.0,-0.00036438042298,0.0
8.42,8.60583591461,8.23
13.94,16.1093196869,15.9
5.72,5.6840133667,5.45
11.64,11.9896497726,13.22
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
9.75,9.84683322906,9.13
0.0,-0.00187678332441,0.0
0.0,-0.00325292907655,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00704716751352,0.0
0.0,-0.00704716751352,0.0
0.0,0.0222547352314,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00036438042298,0.0
16.7,16.5632324219,16.36
15.3,15.3653993607,15.3
14.25,14.5448226929,13.24
0.0,-0.000311068841256,0.0
8.92,8.432097435,7.84
0.0,-0.0012977400329,0.0
20.44,21.8182163239,23.08
15.64,15.3990936279,14.64
22.12,22.6137695312,23.95
12.0,11.8625974655,10.78
9.73,9.02272224426,8.76
0.68,0.606089770794,0.6
14.07,14.4101018906,14.48
22.39,22.7651615143,23.88
0.0,0.000197828951059,0.0
10.9,9.8266992569,9.58
21.94,22.6592254639,22.65
16.8,15.1566305161,14.44
17.22,16.7103633881,18.17
20.34,22.9183521271,21.38
22.66,21.7072734833,21.05
0.0,-0.00325292907655,0.0
0.0,-0.00704716751352,0.0
14.47,15.8973894119,15.15
18.15,17.6531200409,17.63
0.0,-0.00036438042298,0.0
14.03,15.873333931,14.36
22.04,22.925655365,25.19
0.0,-0.00704716751352,0.0
3.26,2.90587353706,2.83
0.0,-0.000311068841256,0.0
17.04,16.9721660614,16.33
0.0,-0.000311068841256,0.0
0.0,0.0302425697446,0.0
0.0,-0.00036438042298,0.0
19.35,20.268705368,18.4
0.0,-0.0012977400329,0.0
0.0,-0.0012977400329,0.0
0.0,0.00118449970614,0.0
0.0,-0.00803384184837,0.0
0.0,-0.000311068841256,0.0
0.66,0.81877887249,0.76
13.35,13.2986850739,13.57
12.05,11.5565919876,12.94
0.0,-0.00325292907655,0.0
0.0,-0.00135105161462,0.0
0.0,0.00806478224695,0.0
22.44,21.9968204498,25.06
0.0,0.0165177639574,0.0
12.64,11.4955015182,11.37
18.03,19.1039009094,19.73
0.0,0.00609975680709,0.0
0.0,0.0610486976802,0.0
18.67,17.3364810944,16.3
0.0,-0.00704716751352,0.0
21.4,21.717830658,23.56
12.66,11.6544027328,11.3
9.74,9.78192043304,9.14
0.0,0.0232785809785,0.0
0.0,-0.00036438042298,0.0
12.52,13.825548172,13.34
0.0,0.00609975680709,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00803384184837,0.0
22.81,23.4758262634,24.18
0.0,-0.00036438042298,0.0
0.0,0.00165892043151,0.0
0.0,-0.0012977400329,0.0
5.33,5.67148685455,5.43
0.0,-0.00036438042298,0.0
5.92,5.54413890839,5.51
0.0,-0.011146793142,0.0
24.51,22.9023094177,21.34
0.0,-0.00423959875479,0.0
9.04,8.66768360138,7.98
0.0,-0.000311068841256,0.0
0.0,-0.0012977400329,0.0
17.72,17.5595817566,16.79
13.16,14.1622047424,13.56
5.15,5.42016458511,5.32
5.11,5.65833044052,5.37
0.0,-0.00036438042298,0.0
18.97,19.5641078949,20.06
0.0,-0.00704716751352,0.0
0.0,0.0355624482036,0.0
0.0,-0.00036438042298,0.0
18.73,18.5908813477,20.63
17.02,17.7704353333,18.79
0.0,0.000842840352561,0.0
0.0,-0.011146793142,0.0
0.0,-0.0012977400329,0.0
21.71,18.7533473969,18.94
0.0,-0.000311068841256,0.0
13.84,13.7679290771,13.33
0.0,-0.00036438042298,0.0
5.1,5.57584476471,5.44
17.54,18.1952114105,18.89
0.0,-0.0012977400329,0.0
18.72,20.8981533051,21.09
0.0,-0.00036438042298,0.0
9.36,8.6407661438,8.22
0.0,0.0226624682546,0.0
0.0,-0.00135105161462,0.0
0.0,0.00118449970614,0.0
0.0,-0.000311068841256,0.0
16.37,15.8066453934,15.27
0.0,-0.00135105161462,0.0
0.0,0.041105452925,0.0
0.0,-0.00423959875479,0.0
0.0,-0.000311068841256,0.0
0.0,0.0224343575537,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00135105161462,0.0
0.0,0.000672249880154,0.0
0.0,0.0389940738678,0.0
2.5,2.87973546982,2.77
23.3,22.7162036896,20.32
8.65,9.824634552,9.91
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
22.89,23.509677887,22.53
4.68,5.37183189392,5.35
0.0,-0.00135105161462,0.0
17.6,18.4490871429,18.1
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
9.91,9.02975654602,8.7
14.5,13.2870550156,12.4
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
17.81,18.6802692413,18.97
0.0,-0.0012977400329,0.0
21.82,22.9276371002,24.26
0.0,0.00609975680709,0.0
0.36,0.336282789707,0.34
4.56,4.95570755005,4.98
16.92,16.6750850677,17.9
20.28,18.5765228271,18.41
21.44,22.7899150848,24.17
6.4,6.35665464401,6.2
13.92,12.8457489014,12.2
24.56,23.7292575836,26.22
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
10.85,9.43354511261,9.29
0.0,0.00806478224695,0.0
0.0,0.00511308573186,0.0
0.0,-0.00135105161462,0.0
0.0,-0.000311068841256,0.0
22.37,22.6807975769,25.33
23.7,23.7547874451,23.74
5.36,5.62501621246,5.79
0.0,-0.0012977400329,0.0
3.21,3.32022547722,3.47
11.17,10.6427106857,9.95
0.0,-0.00036438042298,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00325292907655,0.0
11.59,10.7602653503,10.6
1.42,1.52483475208,1.47
0.53,0.589843988419,0.55
15.75,16.5448799133,17.53
0.0,0.00182951171882,0.0
0.0,-0.0012977400329,0.0
2.31,2.20566105843,2.12
0.0,-0.00704716751352,0.0
0.0,-0.00135105161462,0.0
16.8,16.0253391266,14.57
0.0,0.0338971763849,0.0
8.94,8.73880290985,8.02
0.0,-0.00135105161462,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00135105161462,0.0
0.0,0.000842840352561,0.0
20.09,19.6904506683,20.81
22.33,23.3237380981,24.32
8.75,8.05607414246,7.79
1.72,1.93836009502,1.96
0.0,-0.00803384184837,0.0
0.0,-0.00803384184837,0.0
0.0,-0.00036438042298,0.0
18.73,19.3642063141,20.71
0.0,-0.00803384184837,0.0
0.0,0.00806478224695,0.0
0.0,0.00165892043151,0.0
0.0,0.00165892043151,0.0
2.39,2.57410168648,2.43
0.0,0.000672249880154,0.0
0.0,-0.00704716751352,0.0
22.68,23.8442020416,23.88
0.0,-0.0012977400329,0.0
17.0,17.8363456726,18.01
0.0,-0.0012977400329,0.0
0.0,-0.00423959875479,0.0
0.0,-0.00704716751352,0.0
12.45,13.0983057022,14.08
0.0,-0.000311068841256,0.0
23.64,23.4999713898,25.62
0.0,-0.00868693366647,0.0
21.12,22.553188324,22.68
0.0,-0.00135105161462,0.0
23.88,23.8507575989,24.01
0.0,-0.00423959875479,0.0
0.0,-0.000311068841256,0.0
14.64,16.0545387268,16.06
23.12,23.7179279327,26.52
0.0,-0.00036438042298,0.0
8.74,8.90224456787,8.21
6.29,6.30433559418,6.7
0.0,0.000842840352561,0.0
0.0,0.0246778056026,0.0
0.0,0.00118449970614,0.0
21.8,22.5615882874,24.78
0.0,0.00165892043151,0.0
0.0,0.00165892043151,0.0
0.0,0.00455455016345,0.0
0.0,0.00165892043151,0.0
0.0,-0.00423959875479,0.0
0.0,-0.00036438042298,0.0
1.3,1.36988544464,1.35
16.81,17.0737800598,17.35
10.79,10.8342552185,10.38
0.0,0.000842840352561,0.0
0.0,-0.00135105161462,0.0
0.0,-0.00036438042298,0.0
23.77,23.0540714264,25.04
18.23,17.5640621185,16.29
15.49,16.9621829987,16.03
23.01,22.8748970032,24.56
8.81,9.14232444763,9.01
7.32,6.78621101379,6.57
25.26,23.8769283295,26.92
9.78,8.91552066803,8.76
13.86,14.2108259201,14.25
23.29,23.1788539886,20.76
5.16,4.73404407501,4.62
20.97,21.0094013214,21.46
6.34,6.51672792435,6.93
0.0,-0.00036438042298,0.0
0.0,0.0367232561111,0.0
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
0.0,-0.00135105161462,0.0
23.29,22.810546875,24.63
0.0,-0.00803384184837,0.0
0.0,0.0310086235404,0.0
0.0,-0.00135105161462,0.0
6.14,6.30775547028,6.54
22.07,21.6031837463,21.19
0.0,0.00165892043151,0.0
0.0,-0.00423959875479,0.0
0.0,-0.00247576204129,0.0
0.0,0.00609975680709,0.0
15.08,16.8277187347,17.34
19.69,18.4089069366,18.06
0.0,-0.00325292907655,0.0
0.0,0.00118449970614,0.0
0.0,0.00609975680709,0.0
22.05,23.6306152344,24.05
0.0,-0.00135105161462,0.0
0.0,-0.00135105161462,0.0
0.13,0.148032903671,0.13
0.0,-0.00704716751352,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00325292907655,0.0
22.07,22.6500816345,24.82
17.43,17.416053772,17.65
0.0,0.00118449970614,0.0
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
16.71,15.8483190536,16.5
0.85,0.905736505985,0.87
0.0,-0.00135105161462,0.0
0.0,-0.00423959875479,0.0
6.2,6.31669902802,6.53
16.28,16.8089141846,17.5
0.0,0.000197828951059,0.0
9.57,9.82535457611,10.31
0.0,0.0238036122173,0.0
13.03,14.6062145233,14.4
21.47,21.6713905334,19.76
0.0,-0.00036438042298,0.0
0.0,0.030295882374,0.0
0.0,-0.000311068841256,0.0
0.0,-0.00135105161462,0.0
22.4,21.8146705627,21.92
2.32,2.22510290146,2.08
22.03,22.132101059,23.18
0.0,-0.000311068841256,0.0
21.71,21.1326313019,20.62
0.0,-0.00325292907655,0.0
0.0,-0.00036438042298,0.0
21.31,22.6427078247,23.04
0.0,-0.00135105161462,0.0
8.63,9.21207714081,9.89
0.0,-0.00036438042298,0.0
24.7,24.2886238098,27.63
18.06,16.7408008575,16.01
0.0,-0.000311068841256,0.0
3.2,3.1230738163,3.15
22.4,23.0365028381,19.99
0.0,0.0273540206254,0.0
0.0,-0.00036438042298,0.0
0.0,-0.00036438042298,0.0
0.0,-0.0012977400329,0.0
24.71,22.0542831421,23.63
14.38,15.3775949478,14.96
12.91,13.697889328,14.63
6.44,6.020424366,5.96
1.98,1.96589004993,2.02
