day,demand_act,demand_pred,hour,hourofday,price_act,price_pred,solar_act,solar_pred
762,117.34,121.52,18275,11,6.11,6.08,19.41,21.41
762,112.56,106.84,18276,12,4.22,4.14,16.3,18.63
762,90.99,92.5,18277,13,4.2,3.7,21.82,23.18
762,52.74,58.51,18278,14,4.2,4.74,20.84,21.38
762,32.94,35.18,18279,15,3.93,4.3,23.88,25.56
762,83.28,91.2,18280,16,2.15,2.2,19.07,21.14
762,42.69,39.12,18281,17,2.36,2.35,13.01,13.93
762,62.41,66.14,18282,18,2.84,2.68,2.34,2.25
762,103.93,117.36,18283,19,3.29,3.21,0.0,0.0
762,189.55,165.15,18284,20,2.51,2.38,0.0,0.0
762,209.59,189.92,18285,21,2.63,2.68,0.0,0.0
762,125.29,128.28,18286,22,2.28,2.27,0.0,0.0
762,85.94,81.31,18287,23,1.82,1.64,0.0,0.0
762,52.17,55.91,18288,24,1.02,0.91,0.0,0.0
763,35.2,35.46,18289,1,1.88,1.7,0.0,0.0
763,17.93,20.08,18290,2,1.97,1.88,0.0,0.0
763,22.01,19.65,18291,3,1.93,2.07,0.0,0.0
763,18.1,15.56,18292,4,1.83,1.68,0.0,0.0
763,21.17,23.48,18293,5,2.52,2.34,0.0,0.0
763,44.3,44.85,18294,6,2.76,2.6,0.0,0.0
763,41.75,39.46,18295,7,4.59,3.91,0.0,0.0
763,151.26,158.76,18296,8,6.18,6.05,4.76,4.18
763,97.3,103.76,18297,9,6.0,5.12,12.88,12.0
763,98.3,95.83,18298,10,6.27,7.07,16.71,16.5
763,64.76,72.67,18299,11,4.77,4.34,17.34,16.21
763,84.87,82.7,18300,12,4.11,4.52,17.6,19.12
763,86.14,79.31,18301,13,3.38,3.53,20.39,22.93
763,80.6,88.2,18302,14,3.37,3.63,20.05,19.67
763,26.46,29.0,18303,15,3.49,3.92,18.95,21.13
763,60.76,63.7,18304,16,3.74,3.54,18.28,17.32
763,144.45,128.27,18305,17,3.6,3.33,11.52,11.24
763,286.12,306.51,18306,18,3.8,3.53,1.1,1.24
763,254.36,281.92,18307,19,3.85,4.2,0.0,0.0
763,195.9,166.66,18308,20,3.1,3.5,0.0,0.0
763,212.29,211.07,18309,21,3.26,3.5,0.0,0.0
763,134.63,137.86,18310,22,2.92,2.92,0.0,0.0
763,199.79,182.19,18311,23,2.26,2.0,0.0,0.0
763,118.41,109.86,18312,24,1.27,1.09,0.0,0.0
764,167.26,189.55,18313,1,2.26,1.95,0.0,0.0
764,29.73,25.76,18314,2,2.26,1.93,0.0,0.0
764,20.91,21.51,18315,3,2.34,2.25,0.0,0.0
764,24.31,21.22,18316,4,2.26,2.26,0.0,0.0
764,19.45,22.23,18317,5,2.21,2.03,0.0,0.0
764,23.86,25.92,18318,6,1.92,2.1,0.0,0.0
764,19.7,21.9,18319,7,4.71,4.54,0.0,0.0
764,23.54,22.2,18320,8,5.2,5.25,2.69,2.71
764,86.03,75.38,18321,9,5.78,6.04,8.88,9.55
764,26.61,29.56,18322,10,5.41,5.5,15.9,14.22
764,93.22,80.12,18323,11,4.54,4.01,20.65,19.06
764,81.08,86.05,18324,12,4.48,3.87,21.24,20.47
764,113.37,99.51,18325,13,4.31,4.72,21.31,18.31
764,125.8,138.98,18326,14,3.49,3.49,20.52,19.22
764,129.93,126.95,18327,15,3.55,3.09,20.63,20.55
764,57.81,54.55,18328,16,3.5,2.99,18.51,18.09
764,89.97,78.74,18329,17,3.34,3.27,13.62,12.02
764,156.96,173.47,18330,18,3.15,3.39,2.54,2.29
764,172.17,164.1,18331,19,3.46,3.06,0.0,0.0
764,229.14,218.86,18332,20,3.04,3.04,0.0,0.0
764,306.91,291.22,18333,21,3.02,3.13,0.0,0.0
764,267.54,238.6,18334,22,2.92,2.6,0.0,0.0
764,102.45,113.3,18335,23,2.12,2.38,0.0,0.0
764,83.24,91.13,18336,24,1.5,1.53,0.0,0.0
765,18.9,19.42,18337,1,2.33,2.17,0.0,0.0
765,22.35,19.02,18338,2,2.4,2.75,0.0,0.0
765,18.95,19.19,18339,3,2.33,2.3,0.0,0.0
765,21.92,19.55,18340,4,2.36,2.58,0.0,0.0
765,17.61,15.7,18341,5,2.34,2.61,0.0,0.0
765,19.02,17.84,18342,6,2.77,2.78,0.0,0.0
765,48.49,50.88,18343,7,4.42,3.97,0.0,0.0
765,150.4,160.29,18344,8,5.31,5.41,5.46,4.76
765,94.1,106.43,18345,9,5.36,5.63,14.14,15.27
765,94.33,99.95,18346,10,5.89,5.94,17.38,19.51
765,42.66,40.73,18347,11,4.45,4.53,19.42,17.2
765,30.9,27.18,18348,12,3.78,4.26,16.48,16.5
765,30.17,29.69,18349,13,4.03,3.78,17.97,18.39
765,30.4,26.63,18350,14,3.66,4.11,19.5,20.77
765,31.06,35.22,18351,15,3.97,4.08,20.63,20.95
765,27.21,23.55,18352,16,4.22,3.85,18.25,18.8
765,33.17,33.94,18353,17,3.94,4.14,14.24,13.94
765,27.45,29.22,18354,18,3.42,3.41,3.19,3.42
765,100.91,101.58,18355,19,3.74,4.22,0.0,0.0
765,110.2,124.78,18356,20,3.51,3.4,0.0,0.0
765,147.31,150.28,18357,21,3.26,2.77,0.0,0.0
765,134.32,119.09,18358,22,2.34,2.08,0.0,0.0
765,135.84,142.44,18359,23,2.45,2.68,0.0,0.0
765,83.46,79.56,18360,24,1.57,1.53,0.0,0.0
766,27.56,26.75,18361,1,1.98,1.88,0.0,0.0
766,27.42,29.33,18362,2,1.96,1.75,0.0,0.0
766,27.89,28.68,18363,3,1.88,2.11,0.0,0.0
766,25.27,28.57,18364,4,1.77,1.76,0.0,0.0
766,25.98,27.77,18365,5,1.49,1.64,0.0,0.0
766,27.46,23.41,18366,6,2.43,2.61,0.0,0.0
766,55.25,60.33,18367,7,5.29,5.33,0.0,0.0
766,188.84,191.22,18368,8,7.09,7.64,5.01,4.67
766,160.18,162.63,18369,9,7.35,7.01,15.68,17.81
766,125.09,112.72,18370,10,7.09,7.07,19.66,20.85
766,98.67,84.25,18371,11,7.22,7.59,21.05,17.94
766,53.88,61.58,18372,12,4.17,4.67,22.8,25.58
766,87.67,87.21,18373,13,4.78,5.12,21.06,21.13
766,45.72,51.93,18374,14,4.12,3.58,19.46,19.22
766,47.26,43.62,18375,15,4.73,4.42,19.66,18.09
766,57.44,63.83,18376,16,3.93,3.74,19.58,18.02
766,56.88,59.83,18377,17,3.83,3.45,13.2,14.9
766,55.17,56.28,18378,18,4.02,4.44,3.26,2.83
766,84.11,82.91,18379,19,4.82,5.17,0.0,0.0
766,270.34,267.48,18380,20,3.71,3.76,0.0,0.0
766,192.49,187.64,18381,21,3.21,3.57,0.0,0.0
766,178.84,202.43,18382,22,3.09,3.2,0.0,0.0
766,157.02,148.15,18383,23,2.21,2.4,0.0,0.0
766,52.44,56.3,18384,24,1.87,1.99,0.0,0.0
767,22.53,22.56,18385,1,2.22,2.08,0.0,0.0
767,20.97,22.29,18386,2,2.23,2.19,0.0,0.0
767,21.25,21.24,18387,3,2.26,2.44,0.0,0.0
767,20.61,17.96,18388,4,2.25,1.94,0.0,0.0
767,20.96,19.45,18389,5,2.39,2.62,0.0,0.0
767,19.58,18.39,18390,6,2.42,2.33,0.0,0.0
767,53.01,47.21,18391,7,4.59,3.96,0.0,0.0
767,161.78,146.39,18392,8,6.02,6.92,5.42,5.18
767,98.5,101.12,18393,9,6.08,6.76,15.23,15.88
767,86.01,89.34,18394,10,6.93,7.69,20.25,17.58
767,88.84,84.35,18395,11,4.36,4.53,21.67,24.07
767,120.86,116.07,18396,12,3.63,3.8,20.16,22.76
767,94.47,101.51,18397,13,3.82,4.12,20.13,22.63
767,154.73,146.59,18398,14,3.52,3.07,23.45,20.45
767,64.4,63.34,18399,15,4.03,4.35,22.35,24.83
767,30.03,29.36,18400,16,3.77,4.05,19.96,22.26
767,129.17,110.67,18401,17,3.79,4.02,15.23,13.37
767,140.02,133.29,18402,18,4.34,4.73,3.29,2.99
767,130.31,117.32,18403,19,4.35,4.91,0.0,0.0
767,199.54,172.68,18404,20,3.77,4.16,0.0,0.0
767,133.09,124.05,18405,21,3.66,3.41,0.0,0.0
767,82.34,91.89,18406,22,3.08,2.68,0.0,0.0
767,33.5,35.39,18407,23,2.61,2.48,0.0,0.0
767,53.61,60.58,18408,24,1.91,2.07,0.0,0.0
768,27.56,28.35,18409,1,2.07,2.35,0.0,0.0
768,18.06,18.4,18410,2,2.19,2.03,0.0,0.0
768,21.0,20.37,18411,3,2.12,2.05,0.0,0.0
768,18.15,19.29,18412,4,2.07,2.17,0.0,0.0
768,19.64,17.05,18413,5,2.12,2.08,0.0,0.0
768,18.7,17.03,18414,6,2.33,2.44,0.0,0.0
768,78.43,82.23,18415,7,4.56,4.52,0.0,0.0
768,131.8,133.44,18416,8,5.57,5.49,5.36,4.56
768,140.11,136.78,18417,9,6.49,6.72,14.91,14.31
768,116.1,124.82,18418,10,4.4,4.27,19.39,20.16
768,88.48,80.22,18419,11,4.3,4.26,21.16,19.54
768,85.05,85.11,18420,12,3.65,3.38,22.68,20.31
768,83.25,89.82,18421,13,3.6,3.16,21.54,23.19
768,33.83,30.98,18422,14,3.96,4.29,18.52,19.21
768,31.49,29.51,18423,15,4.39,4.49,15.57,16.85
768,43.77,39.26,18424,16,3.69,3.68,11.88,11.08
768,32.35,31.82,18425,17,3.56,3.61,5.45,6.06
768,49.74,46.28,18426,18,4.07,3.79,0.48,0.43
768,54.43,48.32,18427,19,4.2,4.48,0.0,0.0
768,63.16,71.26,18428,20,3.75,4.17,0.0,0.0
768,228.85,236.22,18429,21,3.51,3.55,0.0,0.0
768,111.49,102.55,18430,22,3.24,3.45,0.0,0.0
768,38.91,33.75,18431,23,2.56,2.25,0.0,0.0
768,65.29,72.67,18432,24,1.85,1.62,0.0,0.0
769,20.93,23.67,18433,1,2.01,1.83,0.0,0.0
769,18.0,15.51,18434,2,1.94,2.02,0.0,0.0
769,22.09,23.36,18435,3,1.78,1.82,0.0,0.0
769,16.82,16.54,18436,4,1.72,1.58,0.0,0.0
769,58.32,59.66,18437,5,1.88,1.8,0.0,0.0
769,21.94,23.94,18438,6,2.1,2.17,0.0,0.0
769,31.0,34.76,18439,7,3.17,3.52,0.0,0.0
769,84.15,88.53,18440,8,3.93,4.48,3.37,3.23
769,89.75,83.88,18441,9,4.06,3.78,11.55,11.36
769,105.94,112.04,18442,10,4.09,4.15,16.66,18.18
769,91.56,80.3,18443,11,3.98,4.26,17.85,20.07
769,99.74,107.25,18444,12,3.41,3.71,20.25,21.98
769,82.57,76.68,18445,13,3.54,3.97,22.69,21.27
769,88.29,79.33,18446,14,3.44,3.63,23.15,23.78
769,82.49,84.16,18447,15,3.5,4.02,20.33,21.77
769,22.52,21.71,18448,16,3.45,3.5,21.7,24.04
769,21.39,23.32,18449,17,3.61,3.69,15.11,14.5
769,25.18,25.18,18450,18,3.35,3.29,3.66,4.12
769,74.26,73.79,18451,19,3.99,3.55,0.0,0.0
769,87.07,85.23,18452,20,3.35,2.87,0.0,0.0
769,24.58,21.2,18453,21,3.22,3.3,0.0,0.0
769,79.8,82.69,18454,22,3.34,3.04,0.0,0.0
769,112.22,114.6,18455,23,2.53,2.79,0.0,0.0
769,19.4,20.4,18456,24,2.13,1.9,0.0,0.0
770,16.24,18.19,18457,1,1.98,1.95,0.0,0.0
770,21.81,24.15,18458,2,1.99,2.08,0.0,0.0
770,16.94,18.89,18459,3,2.04,2.08,0.0,0.0
770,18.96,17.21,18460,4,2.02,1.96,0.0,0.0
770,20.0,22.91,18461,5,1.98,2.17,0.0,0.0
770,18.03,15.54,18462,6,2.86,2.91,0.0,0.0
770,32.37,34.12,18463,7,4.2,4.3,0.0,0.0
770,112.1,123.39,18464,8,4.97,4.81,5.99,5.35
770,98.25,111.46,18465,9,5.31,5.89,15.67,15.55
770,95.07,93.42,18466,10,5.09,5.05,19.43,21.86
770,81.92,91.34,18467,11,4.45,3.93,17.57,15.28
770,48.35,52.77,18468,12,3.65,3.65,16.97,17.58
770,49.45,42.28,18469,13,3.46,3.43,18.27,15.74
770,124.6,114.11,18470,14,3.6,3.07,18.45,19.0
770,98.71,102.75,18471,15,3.71,3.86,18.05,17.44
770,44.78,41.68,18472,16,3.9,4.32,14.46,15.35
770,90.89,79.38,18473,17,3.95,4.36,7.09,7.46
770,196.92,173.83,18474,18,3.79,4.13,0.5,0.55
770,172.61,150.96,18475,19,4.92,4.97,0.0,0.0
770,103.66,117.94,18476,20,3.58,3.96,0.0,0.0
770,122.75,135.39,18477,21,3.29,3.5,0.0,0.0
770,95.66,86.25,18478,22,3.07,3.24,0.0,0.0
770,92.29,89.24,18479,23,2.49,2.5,0.0,0.0
770,86.62,96.12,18480,24,2.11,2.21,0.0,0.0
771,34.72,37.78,18481,1,2.01,1.8,0.0,0.0
771,19.99,18.21,18482,2,1.97,2.05,0.0,0.0
771,19.92,21.95,18483,3,2.06,1.93,0.0,0.0
771,19.49,21.25,18484,4,1.97,2.06,0.0,0.0
771,20.09,19.18,18485,5,2.61,2.35,0.0,0.0
771,17.14,18.5,18486,6,3.12,2.71,0.0,0.0
771,21.2,19.33,18487,7,4.37,4.99,0.0,0.0
771,18.89,19.6,18488,8,4.82,4.39,6.01,5.7
771,106.77,104.67,18489,9,5.37,5.03,15.74,15.17
771,49.7,49.31,18490,10,5.32,5.79,20.49,23.1
771,91.32,99.22,18491,11,4.39,4.7,21.3,19.97
771,209.02,194.94,18492,12,3.81,4.21,21.75,22.46
771,126.86,145.68,18493,13,3.54,3.86,20.84,21.43
771,51.94,51.74,18494,14,3.62,4.03,19.61,18.9
771,121.19,115.17,18495,15,3.68,3.93,19.66,17.23
771,81.28,74.83,18496,16,3.85,4.28,16.03,15.99
771,57.87,56.46,18497,17,3.91,4.0,10.44,9.92
771,67.19,60.66,18498,18,3.98,4.43,2.31,1.99
771,100.29,103.66,18499,19,5.02,4.41,0.0,0.0
771,100.64,113.76,18500,20,3.84,4.12,0.0,0.0
771,125.31,130.67,18501,21,3.24,2.82,0.0,0.0
771,97.6,108.55,18502,22,3.13,3.18,0.0,0.0
771,68.42,66.17,18503,23,2.29,2.14,0.0,0.0
771,24.13,22.41,18504,24,2.0,1.88,0.0,0.0
772,31.44,31.4,18505,1,1.77,2.02,0.0,0.0
772,70.22,65.03,18506,2,1.91,1.91,0.0,0.0
772,21.51,18.99,18507,3,1.88,1.83,0.0,0.0
772,23.69,24.68,18508,4,1.84,1.67,0.0,0.0
772,24.79,21.49,18509,5,1.79,1.77,0.0,0.0
772,21.68,18.52,18510,6,2.96,2.84,0.0,0.0
772,58.96,51.81,18511,7,4.46,5.03,0.0,0.0
772,152.34,138.52,18512,8,5.28,5.25,4.83,5.1
772,94.06,98.57,18513,9,5.46,5.28,13.36,15.29
772,82.86,80.94,18514,10,7.06,7.67,17.51,19.64
772,27.24,24.27,18515,11,5.31,5.67,20.85,20.15
772,101.5,102.39,18516,12,4.44,4.46,19.91,19.65
772,87.6,98.58,18517,13,4.34,3.9,20.28,20.71
772,91.69,85.83,18518,14,4.05,4.36,20.09,20.81
772,89.93,86.69,18519,15,4.05,3.62,17.79,15.17
772,90.44,92.42,18520,16,3.49,3.09,17.16,17.13
772,30.53,34.24,18521,17,3.65,3.52,10.91,9.4
772,64.75,69.65,18522,18,3.91,4.17,2.63,2.38
772,81.72,74.79,18523,19,4.04,3.5,0.0,0.0
772,110.25,119.11,18524,20,3.1,2.9,0.0,0.0
772,150.59,139.26,18525,21,2.83,2.99,0.0,0.0
772,124.58,114.25,18526,22,2.55,2.73,0.0,0.0
772,87.75,99.12,18527,23,2.11,2.22,0.0,0.0
772,25.08,28.66,18528,24,1.66,1.45,0.0,0.0
773,23.35,26.01,18529,1,1.76,1.57,0.0,0.0
773,21.75,23.24,18530,2,1.69,1.46,0.0,0.0
773,24.11,22.63,18531,3,1.67,1.87,0.0,0.0
773,22.3,19.09,18532,4,1.61,1.71,0.0,0.0
773,44.76,40.12,18533,5,1.67,1.69,0.0,0.0
773,44.24,43.21,18534,6,2.12,2.42,0.0,0.0
773,68.18,67.45,18535,7,2.41,2.45,0.0,0.0
773,154.16,135.76,18536,8,3.24,3.42,5.29,5.58
773,161.08,169.57,18537,9,3.23,3.54,11.96,11.57
773,108.79,120.41,18538,10,3.59,3.11,16.43,16.51
773,100.05,111.85,18539,11,3.55,3.67,19.16,16.33
773,89.03,94.77,18540,12,3.1,3.11,18.45,16.15
773,86.94,96.64,18541,13,3.13,3.12,21.08,20.52
773,50.27,43.97,18542,14,2.88,3.2,21.97,21.48
773,39.9,34.73,18543,15,2.85,3.06,22.75,25.02
773,31.45,31.02,18544,16,2.7,2.48,18.34,16.65
773,62.78,70.57,18545,17,2.69,2.54,13.39,12.72
773,63.69,70.89,18546,18,2.69,2.33,3.49,3.8
773,88.65,93.73,18547,19,2.81,3.19,0.0,0.0
773,120.68,110.27,18548,20,2.5,2.86,0.0,0.0
773,135.84,116.69,18549,21,2.57,2.35,0.0,0.0
773,143.94,123.51,18550,22,2.34,2.54,0.0,0.0
773,45.03,45.96,18551,23,2.31,2.11,0.0,0.0
773,25.41,23.04,18552,24,1.83,1.66,0.0,0.0
774,48.9,49.97,18553,1,1.7,1.78,0.0,0.0
774,29.01,25.93,18554,2,1.63,1.69,0.0,0.0
774,51.33,56.68,18555,3,1.68,1.68,0.0,0.0
774,22.54,22.99,18556,4,1.59,1.67,0.0,0.0
774,17.91,15.86,18557,5,1.64,1.52,0.0,0.0
774,19.4,20.03,18558,6,2.0,2.22,0.0,0.0
774,48.61,52.81,18559,7,3.18,3.57,0.0,0.0
774,141.11,131.22,18560,8,3.45,3.26,5.91,5.65
774,115.2,116.78,18561,9,4.35,4.46,14.59,13.49
774,110.16,98.28,18562,10,4.48,4.93,19.28,21.28
774,89.49,98.87,18563,11,3.92,4.24,20.11,20.1
774,126.98,135.47,18564,12,3.43,3.45,18.88,18.18
774,101.12,106.11,18565,13,3.17,2.73,20.81,22.08
774,108.92,119.03,18566,14,2.9,2.66,22.33,21.24
774,140.49,155.9,18567,15,2.84,2.91,20.99,19.32
774,150.34,150.36,18568,16,2.69,2.9,19.65,21.03
774,123.4,124.06,18569,17,2.82,2.82,13.53,12.64
774,170.19,176.31,18570,18,2.74,2.63,4.13,4.71
774,143.14,150.6,18571,19,2.86,2.84,0.0,0.0
774,132.27,147.84,18572,20,2.56,2.43,0.0,0.0
774,162.76,169.38,18573,21,2.57,2.43,0.0,0.0
774,137.03,153.1,18574,22,2.3,2.3,0.0,0.0
774,109.95,123.51,18575,23,2.0,2.22,0.0,0.0
774,45.4,45.49,18576,24,1.68,1.49,0.0,0.0
775,35.45,30.99,18577,1,0.75,0.67,0.0,0.0
775,24.28,26.04,18578,2,0.52,0.45,0.0,0.0
775,23.84,20.57,18579,3,0.5,0.48,0.0,0.0
775,24.06,23.11,18580,4,0.54,0.6,0.0,0.0
775,24.1,24.12,18581,5,0.63,0.61,0.0,0.0
775,27.79,24.13,18582,6,1.17,1.06,0.0,0.0
775,74.53,65.35,18583,7,3.31,3.33,0.0,0.0
775,129.45,147.85,18584,8,3.2,3.48,5.83,5.32
775,146.9,133.2,18585,9,3.35,3.85,13.94,13.38
775,115.73,132.0,18586,10,3.23,3.37,17.03,19.38
775,90.17,94.23,18587,11,2.71,2.52,18.73,20.63
775,86.81,89.38,18588,12,2.31,2.21,16.23,14.02
775,37.32,36.17,18589,13,1.97,2.22,18.36,19.79
775,23.1,23.8,18590,14,1.71,1.82,17.04,19.36
775,21.23,24.19,18591,15,1.71,1.85,16.22,14.49
775,26.76,23.56,18592,16,2.24,2.01,13.57,15.43
775,20.84,20.85,18593,17,2.5,2.2,9.21,9.71
775,34.09,34.76,18594,18,2.54,2.69,2.06,2.32
775,54.5,58.72,18595,19,2.96,3.1,0.0,0.0
775,95.21,106.01,18596,20,2.65,2.94,0.0,0.0
775,140.06,139.81,18597,21,2.36,2.14,0.0,0.0
775,95.94,105.63,18598,22,1.66,1.86,0.0,0.0
775,94.81,106.75,18599,23,1.23,1.41,0.0,0.0
775,32.73,32.87,18600,24,0.84,0.74,0.0,0.0
776,22.74,23.35,18601,1,1.72,1.69,0.0,0.0
776,24.5,23.3,18602,2,1.64,1.73,0.0,0.0
776,24.75,25.08,18603,3,1.19,1.27,0.0,0.0
776,25.02,26.8,18604,4,0.98,1.08,0.0,0.0
776,21.71,21.11,18605,5,1.69,1.86,0.0,0.0
776,25.01,26.94,18606,6,1.7,1.66,0.0,0.0
776,81.29,84.22,18607,7,3.2,3.49,0.0,0.0
776,132.72,121.4,18608,8,3.29,3.36,5.93,5.25
776,136.42,122.47,18609,9,3.26,3.39,15.26,16.54
776,115.33,99.73,18610,10,3.69,3.3,20.65,22.56
776,111.72,103.61,18611,11,3.14,2.94,22.82,24.39
776,51.06,54.65,18612,12,2.13,2.16,23.04,26.39
776,41.53,41.15,18613,13,1.54,1.53,23.64,22.85
776,33.15,30.88,18614,14,1.71,1.57,22.11,23.59
776,47.46,44.83,18615,15,1.73,1.59,22.51,24.94
776,88.0,88.78,18616,16,2.58,2.76,20.47,20.82
776,64.63,69.23,18617,17,2.48,2.64,16.13,15.77
776,63.18,54.56,18618,18,2.34,2.27,4.0,3.5
776,74.3,65.92,18619,19,2.94,2.63,0.0,0.0
776,105.97,99.22,18620,20,2.53,2.63,0.0,0.0
776,178.07,201.74,18621,21,2.41,2.38,0.0,0.0
776,141.71,147.14,18622,22,2.4,2.74,0.0,0.0
776,75.54,79.08,18623,23,2.07,2.35,0.0,0.0
776,25.51,25.91,18624,24,0.98,0.93,0.0,0.0
777,23.52,25.22,18625,1,1.34,1.17,0.0,0.0
777,26.47,28.92,18626,2,1.32,1.45,0.0,0.0
777,22.65,21.26,18627,3,1.29,1.28,0.0,0.0
777,56.24,57.76,18628,4,1.3,1.2,0.0,0.0
777,26.33,28.66,18629,5,1.49,1.71,0.0,0.0
777,24.6,22.25,18630,6,2.22,2.4,0.0,0.0
777,36.64,36.72,18631,7,3.4,3.67,0.0,0.0
777,164.15,173.74,18632,8,4.03,3.88,6.77,5.93
777,130.05,112.45,18633,9,4.26,4.45,15.62,16.66
777,87.99,80.62,18634,10,4.58,4.24,21.3,18.47
777,53.23,46.93,18635,11,3.58,3.52,23.5,23.05
777,64.11,67.34,18636,12,3.44,3.88,22.03,20.7
777,93.76,96.29,18637,13,3.48,3.71,22.97,24.06
777,32.92,37.29,18638,14,3.12,3.59,24.22,21.93
777,37.14,33.13,18639,15,3.15,3.39,22.41,22.71
777,41.65,46.16,18640,16,3.13,3.36,21.39,24.14
777,77.96,84.04,18641,17,2.48,2.46,13.15,15.04
777,183.67,211.02,18642,18,2.93,2.86,3.64,4.08
777,221.99,202.15,18643,19,3.23,2.77,0.0,0.0
777,239.94,220.33,18644,20,3.0,2.57,0.0,0.0
777,190.7,183.92,18645,21,2.96,3.03,0.0,0.0
777,194.54,197.22,18646,22,2.89,2.84,0.0,0.0
777,139.13,140.5,18647,23,2.38,2.72,0.0,0.0
777,182.39,193.25,18648,24,1.43,1.48,0.0,0.0
778,132.03,129.91,18649,1,1.3,1.34,0.0,0.0
778,71.55,74.57,18650,2,1.28,1.16,0.0,0.0
778,23.93,24.08,18651,3,1.28,1.44,0.0,0.0
778,21.82,23.93,18652,4,1.29,1.31,0.0,0.0
778,19.67,21.1,18653,5,1.29,1.47,0.0,0.0
778,25.21,26.41,18654,6,2.2,2.49,0.0,0.0
778,18.92,16.32,18655,7,3.16,3.62,0.0,0.0
778,24.78,24.62,18656,8,3.58,3.46,5.42,6.13
778,99.32,101.74,18657,9,3.59,3.77,16.24,17.14
778,39.28,44.28,18658,10,3.58,3.57,19.22,19.83
778,56.28,49.06,18659,11,3.2,3.39,19.8,20.33
778,223.67,220.66,18660,12,2.52,2.44,19.35,21.3
778,157.98,142.19,18661,13,2.26,2.01,22.68,23.55
778,85.46,89.71,18662,14,2.26,1.95,23.34,20.74
778,191.99,167.14,18663,15,2.27,2.05,24.85,22.42
778,131.33,148.06,18664,16,2.64,2.28,21.12,20.47
778,70.83,68.92,18665,17,2.41,2.25,15.84,15.85
778,186.52,192.29,18666,18,2.67,3.07,4.27,4.21
778,219.7,243.77,18667,19,3.12,2.82,0.0,0.0
778,176.75,200.33,18668,20,2.93,3.27,0.0,0.0
778,148.22,150.71,18669,21,2.73,2.56,0.0,0.0
778,143.8,162.2,18670,22,2.6,2.45,0.0,0.0
778,73.6,74.22,18671,23,2.32,2.17,0.0,0.0
778,35.64,31.16,18672,24,1.36,1.18,0.0,0.0
779,22.2,25.12,18673,1,1.33,1.21,0.0,0.0
779,21.91,18.97,18674,2,1.2,1.13,0.0,0.0
779,19.09,20.19,18675,3,1.21,1.39,0.0,0.0
779,20.15,21.65,18676,4,1.35,1.26,0.0,0.0
779,24.67,22.79,18677,5,1.54,1.6,0.0,0.0
779,46.55,42.12,18678,6,1.87,1.96,0.0,0.0
779,70.5,77.47,18679,7,3.76,3.68,0.0,0.0
779,130.99,143.59,18680,8,4.87,5.03,5.93,5.77
779,156.3,153.77,18681,9,5.18,4.93,14.9,16.63
779,151.84,132.58,18682,10,4.94,5.62,20.62,22.46
779,92.69,78.92,18683,11,4.56,4.11,21.65,21.57
779,96.77,100.55,18684,12,4.18,4.12,23.37,20.39
779,88.42,93.02,18685,13,4.23,3.73,20.3,20.23
779,84.73,96.07,18686,14,3.66,3.51,22.84,25.12
779,33.71,29.17,18687,15,3.5,3.2,20.27,22.42
779,34.86,35.15,18688,16,3.51,3.69,19.26,20.59
779,37.28,39.73,18689,17,3.39,3.15,13.58,13.0
779,50.43,49.49,18690,18,3.47,3.24,4.2,4.5
779,138.49,135.19,18691,19,4.02,4.24,0.0,0.0
779,96.72,108.12,18692,20,3.48,3.46,0.0,0.0
779,103.43,110.79,18693,21,3.54,3.84,0.0,0.0
779,130.7,132.0,18694,22,3.7,3.77,0.0,0.0
779,69.37,65.73,18695,23,3.08,2.89,0.0,0.0
779,20.85,23.88,18696,24,1.44,1.32,0.0,0.0
780,38.69,33.27,18697,1,1.28,1.41,0.0,0.0
780,41.17,35.85,18698,2,1.15,1.21,0.0,0.0
780,22.61,19.69,18699,3,1.08,1.05,0.0,0.0
780,19.76,20.63,18700,4,1.17,1.21,0.0,0.0
780,18.64,18.01,18701,5,1.45,1.59,0.0,0.0
780,19.82,20.74,18702,6,1.67,1.46,0.0,0.0
780,45.17,43.42,18703,7,3.87,3.58,0.0,0.0
780,163.41,141.27,18704,8,5.15,4.71,6.08,6.82
780,130.63,139.47,18705,9,4.99,5.21,15.79,13.61
780,108.67,107.68,18706,10,4.94,5.19,20.48,18.24
780,93.92,80.02,18707,11,4.44,4.94,22.27,20.12
780,89.95,100.67,18708,12,4.16,4.71,24.36,24.91
780,100.89,90.25,18709,13,4.33,4.42,20.5,21.16
780,98.97,102.5,18710,14,4.09,4.25,22.25,21.34
780,69.19,78.57,18711,15,3.81,3.39,18.62,17.4
780,33.03,36.52,18712,16,3.56,4.09,16.84,15.98
780,36.46,33.37,18713,17,3.37,3.52,12.02,13.37
780,98.97,106.92,18714,18,3.49,3.31,2.65,2.36
780,152.66,135.5,18715,19,4.08,3.52,0.0,0.0
780,167.71,161.33,18716,20,3.3,3.26,0.0,0.0
780,175.41,187.17,18717,21,3.3,3.18,0.0,0.0
780,165.85,187.77,18718,22,3.39,3.03,0.0,0.0
780,97.36,99.69,18719,23,2.68,3.06,0.0,0.0
780,17.95,19.98,18720,24,1.54,1.47,0.0,0.0
781,23.7,23.2,18721,1,1.19,1.18,0.0,0.0
781,17.53,18.42,18722,2,1.14,1.3,0.0,0.0
781,18.96,16.45,18723,3,1.12,1.25,0.0,0.0
781,18.96,18.26,18724,4,0.98,1.13,0.0,0.0
